spot_id,name_ja,name_en,prefecture_ja,prefecture_en,pref_id
castle-06-0152,朝日山城,,山形県,Yamagata,6
castle-06-0153,左沢楯山城,,山形県,Yamagata,6
castle-06-0154,大山城,,山形県,Yamagata,6
castle-06-0155,金山城（楯山城）,,山形県,Yamagata,6
castle-06-0156,亀ヶ崎城（東禅寺城）,,山形県,Yamagata,6
castle-06-0157,城輪柵（城輪柵跡）,,山形県,Yamagata,6
castle-06-0158,上山城（月岡城）,,山形県,Yamagata,6
castle-06-0159,寒河江城,,山形県,Yamagata,6
castle-06-0160,鮭延城,,山形県,Yamagata,6
castle-06-0161,清水城,,山形県,Yamagata,6
castle-06-0162,白岩城,,山形県,Yamagata,6
castle-06-0163,白鳥城,,山形県,Yamagata,6
castle-06-0164,新庄城（沼田城・鵜沼城）,,山形県,Yamagata,6
castle-06-0165,楯岡城,,山形県,Yamagata,6
castle-06-0166,鶴ヶ岡城（大宝寺城）,,山形県,Yamagata,6
castle-06-0167,天童城（舞鶴城）,,山形県,Yamagata,6
castle-06-0168,長瀞城,,山形県,Yamagata,6
castle-06-0169,中野城,,山形県,Yamagata,6
castle-06-0170,成生城,,山形県,Yamagata,6
castle-06-0171,成沢城（鳴沢城）,,山形県,Yamagata,6
castle-06-0172,延沢城（野辺沢城）,,山形県,Yamagata,6
castle-06-0173,長谷堂城（亀ヶ城）,,山形県,Yamagata,6
castle-06-0174,畑谷城,,山形県,Yamagata,6
castle-06-0175,東根城,,山形県,Yamagata,6
castle-06-0176,藤島城,,山形県,Yamagata,6
castle-06-0177,真木山城,,山形県,Yamagata,6
castle-06-0178,松山城（松嶺城）,,山形県,Yamagata,6
castle-06-0179,丸岡城,,山形県,Yamagata,6
castle-06-0180,溝延城,,山形県,Yamagata,6
castle-06-0181,谷地城,,山形県,Yamagata,6
castle-06-0182,山野辺城（山辺城）,,山形県,Yamagata,6
castle-06-0183,小国城,,山形県,Yamagata,6
castle-06-0185,中山城,,山形県,Yamagata,6
castle-06-0186,荒砥城（八乙女城）,,山形県,Yamagata,6
castle-06-0187,高畠城（高畑城・鐘ヶ城）,,山形県,Yamagata,6
castle-06-0188,鮎貝城,,山形県,Yamagata,6
castle-06-0189,舘山城,,山形県,Yamagata,6
castle-06-0190,米沢城（舞鶴城・松ヶ岬城）,,山形県,Yamagata,6
castle-07-0191,若松城（鶴ヶ城）,,福島県,Fukushima,7
castle-07-0192,白河小峰城,,福島県,Fukushima,7
castle-07-0193,神指城,,福島県,Fukushima,7
castle-07-0194,磐城平城（龍ヶ城）,,福島県,Fukushima,7
castle-07-0195,小高城,,福島県,Fukushima,7
castle-07-0196,谷地小屋城（蓑首城・新地要害）,,福島県,Fukushima,7
castle-07-0197,駒ヶ嶺城,,福島県,Fukushima,7
castle-07-0198,中村城（馬陵城）,,福島県,Fukushima,7
castle-07-0199,高倉城,,福島県,Fukushima,7
castle-07-0200,大館城（飯野平城）,,福島県,Fukushima,7
castle-07-0201,長沼城,,福島県,Fukushima,7
castle-07-0202,三春城（舞鶴城）,,福島県,Fukushima,7
