spot_id,name_ja,name_en,prefecture_ja,prefecture_en,pref_id
castle-44-1829,日出城 (暘谷城),Hiji Castle (Yokoku Castle),大分県,Oita,44
castle-44-1830,府内城 (大分城),Funai Castle (Oita Castle),大分県,Oita,44
castle-44-1831,平田城,Hirata Castle,大分県,Oita,44
castle-44-1832,高崎山城,Takasakiyama Castle,大分県,Oita,44
castle-44-1833,鶴崎城,Tsurusaki Castle,大分県,Oita,44
castle-44-1834,臼杵城 (丹生島城),Usuki Castle (Nyujimajo),大分県,Oita,44
castle-44-1835,佐伯城,Saiki Castle,大分県,Oita,44
castle-44-1836,朝日嶽城,Asahidake Castle,大分県,Oita,44
castle-44-1837,栂牟礼城,Togamure Castle,大分県,Oita,44
castle-44-1838,日田城 (大蔵城),Hita Castle (Okurajo),大分県,Oita,44
castle-44-1839,日隈城,Hinokuma Castle,大分県,Oita,44
castle-44-1840,永山城 (丸山城),Nagayama Castle (Maruyamajo),大分県,Oita,44
castle-44-1841,玖珠城,Kusu Castle,大分県,Oita,44
castle-44-1842,角牟礼城,Tsunomure Castle,大分県,Oita,44
castle-44-1843,岡城,Oka Castle,大分県,Oita,44
castle-45-1844,飫肥城,Obi Castle,宮崎県,Miyazaki,45
castle-45-1845,宮崎城,Miyazaki Castle,宮崎県,Miyazaki,45
castle-45-1846,石塚城,Ishizuka Castle,宮崎県,Miyazaki,45
castle-45-1847,延岡城 (縣城),Nobeoka Castle (Agata Castle),宮崎県,Miyazaki,45
castle-45-1848,高鍋城 (舞鶴城),Takanabe Castle (Maizurujo),宮崎県,Miyazaki,45
castle-45-1849,松尾城,Matsuo Castle,宮崎県,Miyazaki,45
castle-45-1850,西階城,Nishishina Castle,宮崎県,Miyazaki,45
castle-45-1851,井上城,Inoue Castle,宮崎県,Miyazaki,45
castle-45-1852,浦城城,Urashiro Castle,宮崎県,Miyazaki,45
castle-45-1853,綾城,Aya Castle,宮崎県,Miyazaki,45
castle-45-1854,高城,Taka Castle,宮崎県,Miyazaki,45
castle-45-1855,月山日和城 (高城),Gassan Hiyori Castle (Taka Castle),宮崎県,Miyazaki,45
castle-45-1856,穆佐城 (高城),Mukasa Castle (Taka Castle),宮崎県,Miyazaki,45
castle-45-1857,清武城,Kiyotake Castle,宮崎県,Miyazaki,45
castle-45-1858,佐土原城,Sadowara Castle,宮崎県,Miyazaki,45
castle-45-1859,都於郡城,Tonokori Castle,宮崎県,Miyazaki,45
castle-45-1860,新納石城,Niino-ishi Castle,宮崎県,Miyazaki,45
castle-45-1861,曽井城,Soi Castle,宮崎県,Miyazaki,45
castle-45-1862,天ヶ城,Amagajo Castle,宮崎県,Miyazaki,45
castle-45-1863,山田城,Yamada Castle,宮崎県,Miyazaki,45
castle-45-1864,梶山城,Kajiyama Castle,宮崎県,Miyazaki,45
castle-45-1865,勝岡城,Katsuoka Castle,宮崎県,Miyazaki,45
castle-45-1866,樺山城,Kabayama Castle,宮崎県,Miyazaki,45
castle-45-1867,櫛間城,Kushima Castle,宮崎県,Miyazaki,45
castle-45-1868,野尻城,Nojiri Castle,宮崎県,Miyazaki,45
castle-45-1869,紙屋城,Kamiya Castle,宮崎県,Miyazaki,45
castle-45-1870,戸崎城,Tozaki Castle,宮崎県,Miyazaki,45
castle-45-1871,飯野城 (亀城),Iino Castle (Kamejo),宮崎県,Miyazaki,45
castle-45-1872,加久藤城,Kakuto Castle,宮崎県,Miyazaki,45
castle-45-1873,大明神城,Daimyojin Castle,宮崎県,Miyazaki,45
castle-45-1874,徳満城,Tokumitsu Castle,宮崎県,Miyazaki,45
castle-45-1875,園田城,Sonoda Castle,宮崎県,Miyazaki,45
castle-45-1876,馬関田城 (東福城),Bakanda Castle (Tofukujo),宮崎県,Miyazaki,45
castle-45-1877,桶平城,Okehira Castle,宮崎県,Miyazaki,45
castle-45-1878,大河平城,Okabira Castle,宮崎県,Miyazaki,45
