spot_id,name_ja,name_en,prefecture_ja,prefecture_en,pref_id
castle-47-2033,加徳支城,,沖縄県,Okinawa,47
castle-47-2034,加徳城,,沖縄県,Okinawa,47
castle-47-2035,金海竹島城,,沖縄県,Okinawa,47
castle-47-2036,梁山城,,沖縄県,Okinawa,47
castle-47-2037,孤浦城,,沖縄県,Okinawa,47
castle-47-2038,農所城,,沖縄県,Okinawa,47
castle-47-2039,馬沙城,,沖縄県,Okinawa,47
castle-47-2040,馬山城,,沖縄県,Okinawa,47
castle-47-2041,安骨浦城,,沖縄県,Okinawa,47
castle-47-2042,熊川城,,沖縄県,Okinawa,47
castle-47-2043,永登浦城,,沖縄県,Okinawa,47
castle-47-2044,松真浦城,,沖縄県,Okinawa,47
castle-47-2045,長門浦城,,沖縄県,Okinawa,47
castle-47-2046,見乃梁城,,沖縄県,Okinawa,47
castle-47-2047,固城城,,沖縄県,Okinawa,47
castle-47-2048,泗川城,,沖縄県,Okinawa,47
castle-47-2049,釜山鎮城,,沖縄県,Okinawa,47
castle-47-2050,子城台,,沖縄県,Okinawa,47
castle-47-2051,徳橋城,,沖縄県,Okinawa,47
castle-47-2052,昌原城,,沖縄県,Okinawa,47
castle-47-2053,南海城,,沖縄県,Okinawa,47
castle-47-2054,順天城,,沖縄県,Okinawa,47
castle-47-2055,^城址の名称は自治体内で議論があり、当地では「岩手公園」と「盛岡城跡公園」が併用されている。,,沖縄県,Okinawa,47
castle-47-2056,^江戸後期から明治の公式文書では「秋田城」と書かれることも多かったが、古代に出羽国府が置かれた秋田城とは所在地ともに別の城である。,,沖縄県,Okinawa,47
castle-47-2057,^織田氏時代の岐阜城は麓にも「てんしゅ」があり、こちらは「天主」と表記される。,,沖縄県,Okinawa,47
castle-47-2058,^赤穂城の大手門は櫓門と高麗門から成るが、高麗門のみ現存・復元,,沖縄県,Okinawa,47
castle-47-2059,「ビジュアル・ワイド 日本の城」小和田哲男監修　小学館　2005年,,沖縄県,Okinawa,47
castle-47-2060,「名城の日本地図」西ケ谷 恭弘・日ビ貞夫著　文藝春秋　2005年,,沖縄県,Okinawa,47
castle-47-2061,日本100名城,,沖縄県,Okinawa,47
castle-47-2062,続日本100名城,,沖縄県,Okinawa,47
castle-47-2063,日本名城百選,,沖縄県,Okinawa,47
castle-47-2064,日本五大山岳城,,沖縄県,Okinawa,47
castle-47-2065,全国城郭存廃ノ処分並兵営地等撰定方,,沖縄県,Okinawa,47
castle-47-2066,城,,沖縄県,Okinawa,47
castle-47-2067,陣屋,,沖縄県,Okinawa,47
castle-47-2068,城主大名,,沖縄県,Okinawa,47
castle-47-2069,一口城主,,沖縄県,Okinawa,47
castle-47-2070,城郭図鑑,,沖縄県,Okinawa,47
castle-47-2071,お城スコープ,,沖縄県,Okinawa,47
castle-47-2072,城と古戦場,,沖縄県,Okinawa,47
castle-47-2073,ニッポン城めぐり,,沖縄県,Okinawa,47
castle-47-2074,お城の旅日記,,沖縄県,Okinawa,47
castle-47-2075,埋もれた古城,,沖縄県,Okinawa,47
castle-47-2076,日本のお城,,沖縄県,Okinawa,47
castle-47-2077,映画『日本の城』-科学映像館Webサイトより“日本の城”の成り立ちについて時代の流れを交えつつ解説、また主な日本の城の紹介もしている。詳細は「日本の城〜映画『日本の城』」を参照l,,沖縄県,Okinawa,47
castle-47-2078,宮城県,,沖縄県,Okinawa,47
castle-47-2079,茨城県,,沖縄県,Okinawa,47
castle-47-2080,日本の城,,沖縄県,Okinawa,47
castle-47-2081,日本の城一覧,,沖縄県,Okinawa,47
castle-47-2082,築城,,沖縄県,Okinawa,47
