spot_id,name_ja,name_en,prefecture_ja,prefecture_en,pref_id
castle-31-1327,河原高座城,Kawara Koza Castle,鳥取県,Tottori,31
castle-31-1328,梶原城,Kajiwara Castle,鳥取県,Tottori,31
castle-31-1329,釜谷城,Kamaya Castle,鳥取県,Tottori,31
castle-31-1330,観音山城,Kannonyama Castle,鳥取県,Tottori,31
castle-31-1331,亀後城,Kamego Castle,鳥取県,Tottori,31
castle-31-1332,狗尸那城,Kushina Castle,鳥取県,Tottori,31
castle-31-1333,栗谷城,Kuritani Castle,鳥取県,Tottori,31
castle-31-1334,午房山城,Gobo-yama Castle,鳥取県,Tottori,31
castle-31-1335,向山城,Mukouyama Castle,鳥取県,Tottori,31
castle-31-1336,荒神山城,Kojinyama Castle,鳥取県,Tottori,31
castle-31-1337,香音寺城,Kononji Castle,鳥取県,Tottori,31
castle-31-1338,高平城,Takahira Castle,鳥取県,Tottori,31
castle-31-1339,今衣山城,Ima-ikoroyama Castle,鳥取県,Tottori,31
castle-31-1340,坂谷城,Sakatani Castle,鳥取県,Tottori,31
castle-31-1341,三津ヶ崎本陣山城,Mitsugasaki Honjinyama Castle,鳥取県,Tottori,31
castle-31-1342,山根式田城,Yamaneshikida Castle,鳥取県,Tottori,31
castle-31-1343,山本城,Yamamoto Castle,鳥取県,Tottori,31
castle-31-1344,七曲城,Nanamagari Castle,鳥取県,Tottori,31
castle-31-1345,秋里城,Akisato Castle,鳥取県,Tottori,31
castle-31-1346,勝山城,Katsuyama Castle,鳥取県,Tottori,31
castle-31-1347,小畑高尾城,Obata Takao Castle,鳥取県,Tottori,31
castle-31-1348,小平田蔵谷城,Kodairata Kuratani Castle,鳥取県,Tottori,31
castle-31-1349,松茸尾城,Matsutakeo Castle,鳥取県,Tottori,31
castle-31-1350,城山城,Shiroyama Castle,鳥取県,Tottori,31
castle-31-1351,杉が尾城,Sugigao Castle,鳥取県,Tottori,31
castle-31-1352,生山城,Sugiyama Castle,鳥取県,Tottori,31
castle-31-1353,青谷大平城,Aoya Ohira Castle,鳥取県,Tottori,31
castle-31-1354,赤子田城,Akakoda Castle,鳥取県,Tottori,31
castle-31-1355,善田すけたい城,Zenda Suketai Castle,鳥取県,Tottori,31
castle-31-1356,早牛城,Hayoushi Castle,鳥取県,Tottori,31
castle-31-1357,早牛矢島城,Hayoushi Yajima Castle,鳥取県,Tottori,31
castle-31-1358,大滝谷城,Otakidani Castle,鳥取県,Tottori,31
castle-31-1359,大平田城,Ohirata Castle,鳥取県,Tottori,31
castle-31-1360,猪子山城,Inokoyama Castle,鳥取県,Tottori,31
castle-31-1361,鳥ヶ城,Toriga Castle,鳥取県,Tottori,31
castle-31-1362,釣山城,Tsuriyama Castle,鳥取県,Tottori,31
castle-31-1363,唐櫃城,Karatsu Castle,鳥取県,Tottori,31
castle-31-1364,藤山城,Fujiyama Castle,鳥取県,Tottori,31
castle-31-1365,徳吉城,Tokuyoshi Castle,鳥取県,Tottori,31
castle-31-1366,鍋山城,Nabeyama Castle,鳥取県,Tottori,31
castle-31-1367,南中尾城,Minami Nakao Castle,鳥取県,Tottori,31
castle-31-1368,楠根山根城,Kusuneyamane Castle,鳥取県,Tottori,31
castle-31-1369,楠城,Kusu Castle,鳥取県,Tottori,31
castle-31-1370,婆ヶ城,Baga Castle,鳥取県,Tottori,31
castle-31-1371,伏野城,Fushino Castle,鳥取県,Tottori,31
castle-31-1372,法楽寺城,Horakuji Castle,鳥取県,Tottori,31
castle-31-1373,北村城,Kitamura Castle,鳥取県,Tottori,31
castle-31-1374,北尾山城,Kitaoyama Castle,鳥取県,Tottori,31
castle-31-1375,鳴滝不動山城,Narutaki Fudoyama Castle,鳥取県,Tottori,31
castle-31-1376,養郷小丸山城,Yogo Komaruyama Castle,鳥取県,Tottori,31
