spot_id,name_ja,name_en,prefecture_ja,prefecture_en,pref_id
castle-23-1023,田峰城,,愛知県,Aichi,23
castle-23-1024,寺部城（寺部陣屋）,,愛知県,Aichi,23
castle-23-1025,東条城,,愛知県,Aichi,23
castle-23-1026,長篠城,,愛知県,Aichi,23
castle-23-1027,中島城,,愛知県,Aichi,23
castle-23-1028,西尾城（西条城）,,愛知県,Aichi,23
castle-23-1029,二連木城,,愛知県,Aichi,23
castle-23-1030,野田城,,愛知県,Aichi,23
castle-23-1031,深溝城,,愛知県,Aichi,23
castle-23-1032,牧野城,,愛知県,Aichi,23
castle-23-1033,真弓山城（足助城）,,愛知県,Aichi,23
castle-23-1034,山中城,,愛知県,Aichi,23
castle-23-1035,吉田城（今橋城・豊橋城）,,愛知県,Aichi,23
castle-23-1036,月ヶ谷城,,愛知県,Aichi,23
castle-24-1037,伊勢長島城,,三重県,Mie,24
castle-24-1038,亀山城,,三重県,Mie,24
castle-24-1039,伊勢上野城,,三重県,Mie,24
castle-24-1040,長野氏城（中根城）,,三重県,Mie,24
castle-24-1041,桑名城,,三重県,Mie,24
castle-24-1042,峯城,,三重県,Mie,24
castle-24-1043,田丸城（玉丸城）,,三重県,Mie,24
castle-24-1044,津城（安濃津城）,,三重県,Mie,24
castle-24-1045,神戸城,,三重県,Mie,24
castle-24-1046,戸木城,,三重県,Mie,24
castle-24-1047,松ヶ島城,,三重県,Mie,24
castle-24-1048,松坂城,,三重県,Mie,24
castle-24-1049,神山城,,三重県,Mie,24
castle-24-1050,大河内城,,三重県,Mie,24
castle-24-1051,霧山城,,三重県,Mie,24
castle-24-1052,多芸城,,三重県,Mie,24
castle-24-1053,五ヶ所城,,三重県,Mie,24
castle-24-1054,阿坂城（白米城・高城）,,三重県,Mie,24
castle-24-1055,枳城,,三重県,Mie,24
castle-24-1056,家城城,,三重県,Mie,24
castle-24-1057,伊勢高岡城,,三重県,Mie,24
castle-24-1058,鳥羽城,,三重県,Mie,24
castle-24-1059,波切城,,三重県,Mie,24
castle-24-1060,伊賀上野城（上野城・白鳳城）,,三重県,Mie,24
castle-24-1061,伊賀丸山城,,三重県,Mie,24
castle-24-1062,比自山城,,三重県,Mie,24
castle-24-1063,福地氏城,,三重県,Mie,24
castle-24-1064,千賀地氏城,,三重県,Mie,24
castle-24-1065,伊賀柏原城（滝野城）,,三重県,Mie,24
castle-24-1066,赤木城,,三重県,Mie,24
castle-24-1067,中村山城,,三重県,Mie,24
castle-24-1068,鬼ヶ城,,三重県,Mie,24
castle-24-1069,紀伊三木城,,三重県,Mie,24
castle-24-1070,紀伊長島城,,三重県,Mie,24
castle-25-1071,彦根城,,滋賀県,Shiga,25
castle-25-1072,安土城,,滋賀県,Shiga,25
