spot_id,name_ja,name_en,prefecture_ja,prefecture_en,pref_id
castle-20-0763,清滝城,Kiyotaki Castle,長野県,Nagano,20
castle-20-0764,髻山城,Motodoriyama Castle,長野県,Nagano,20
castle-20-0765,長沼城,Naganuma Castle,長野県,Nagano,20
castle-20-0766,吉窪城,Yoshikubo Castle,長野県,Nagano,20
castle-20-0767,葛尾城,Katsurao Castle,長野県,Nagano,20
castle-20-0768,屋代城,Yashiro Castle,長野県,Nagano,20
castle-20-0769,荒砥城,Arato Castle,長野県,Nagano,20
castle-20-0770,鷲尾城,Washio Castle,長野県,Nagano,20
castle-20-0771,牧之島城,Makinoshima Castle,長野県,Nagano,20
castle-20-0772,古山城,Furuyama Castle,長野県,Nagano,20
castle-20-0773,割ヶ嶽城,Warigatake Castle,長野県,Nagano,20
castle-20-0774,飯山城,Iiyama Castle,長野県,Nagano,20
castle-20-0775,高梨氏館 (高梨城),Takanashi-shi Yakata (Takanashi Castle),長野県,Nagano,20
castle-20-0776,鴨ヶ嶽城,Kamogatake Castle,長野県,Nagano,20
castle-20-0777,上原城,Uehara Castle,長野県,Nagano,20
castle-20-0778,桑原城 (高戸屋城),Kuwabara Castle (Takatoya Castle),長野県,Nagano,20
castle-20-0779,高島城,Takashima Castle,長野県,Nagano,20
castle-20-0780,有賀城,Aruga Castle,長野県,Nagano,20
castle-20-0781,望月城,Mochizuki Castle,長野県,Nagano,20
castle-20-0783,春山城,Haruyama Castle,長野県,Nagano,20
castle-20-0784,福与城,Fukuyo Castle,長野県,Nagano,20
castle-20-0785,松川福与城,Matsukawa Fukuyo Castle,長野県,Nagano,20
castle-20-0786,箕輪城,Minowa Castle,長野県,Nagano,20
castle-20-0787,飯田城,Iida Castle,長野県,Nagano,20
castle-20-0788,鈴岡城,Suzuoka Castle,長野県,Nagano,20
castle-20-0789,松尾城,Matsuo Castle,長野県,Nagano,20
castle-20-0790,片切城 (舟山城),Katagiri Castle (Funayama Castle),長野県,Nagano,20
castle-20-0791,大嶋城,Oshima Castle,長野県,Nagano,20
castle-20-0792,名子城,Nago Castle,長野県,Nagano,20
castle-20-0793,松岡城,Matsuoka Castle,長野県,Nagano,20
castle-20-0794,吉岡城,Yoshioka Castle,長野県,Nagano,20
castle-20-0795,神之峰城,Kannomine Castle,長野県,Nagano,20
castle-20-0796,知久平城,Chikudaira Castle,長野県,Nagano,20
castle-20-0797,道本城,Domoto Castle,長野県,Nagano,20
castle-20-0798,福島城 (木曽福島城),Fukushima Castle (Kiso Fukushima Castle),長野県,Nagano,20
castle-20-0799,妻籠城,Tsumago Castle,長野県,Nagano,20
castle-20-0800,矢筒城,Yazutsu Castle,長野県,Nagano,20
castle-21-0801,岐阜城,Gifu Castle,岐阜県,Gifu,21
castle-21-0802,郡上八幡城,Gujo Hachiman Castle,岐阜県,Gifu,21
castle-21-0803,阿木城,Agi Castle,岐阜県,Gifu,21
castle-21-0804,伊木山城,Igiyama Castle,岐阜県,Gifu,21
castle-21-0805,一柳城,Ichiyanagi Castle,岐阜県,Gifu,21
castle-21-0806,鵜沼城,Unuma Castle,岐阜県,Gifu,21
castle-21-0807,猿啄城,Sarubami Castle,岐阜県,Gifu,21
castle-21-0808,加治田城,Kajita Castle,岐阜県,Gifu,21
castle-21-0809,加納城,Kano Castle,岐阜県,Gifu,21
castle-21-0810,革手城,Kawate Castle,岐阜県,Gifu,21
castle-21-0811,刈安城,Kariyasu Castle,岐阜県,Gifu,21
castle-21-0812,関城,Seki Castle,岐阜県,Gifu,21
castle-21-0813,岩村城,Iwamura Castle,岐阜県,Gifu,21
