spot_id,name_ja,name_en,prefecture_ja,prefecture_en,pref_id
castle-40-1677,蒲池城,,福岡県,Fukuoka,40
castle-40-1678,黒崎城,,福岡県,Fukuoka,40
castle-40-1679,立花山城,,福岡県,Fukuoka,40
castle-40-1680,蔦ヶ嶽城,,福岡県,Fukuoka,40
castle-40-1681,香春岳城,,福岡県,Fukuoka,40
castle-40-1682,岩石城,,福岡県,Fukuoka,40
castle-40-1683,秋月城,,福岡県,Fukuoka,40
castle-40-1684,益富城,,福岡県,Fukuoka,40
castle-40-1685,古処山城,,福岡県,Fukuoka,40
castle-40-1686,城井谷城,,福岡県,Fukuoka,40
castle-40-1687,柳瀬城,,福岡県,Fukuoka,40
castle-40-1688,稲光城,,福岡県,Fukuoka,40
castle-40-1689,南原城,,福岡県,Fukuoka,40
castle-40-1690,覗山城,,福岡県,Fukuoka,40
castle-40-1691,宝山城,,福岡県,Fukuoka,40
castle-40-1692,蓑島城,,福岡県,Fukuoka,40
castle-40-1693,旭城,,福岡県,Fukuoka,40
castle-40-1694,有智山城,,福岡県,Fukuoka,40
castle-40-1695,障子ヶ岳城,,福岡県,Fukuoka,40
castle-40-1696,長岩城,,福岡県,Fukuoka,40
castle-40-1697,大野城,,福岡県,Fukuoka,40
castle-40-1698,柳川城（舞鶴城）,,福岡県,Fukuoka,40
castle-40-1699,榎津城,,福岡県,Fukuoka,40
castle-40-1700,酒見城,,福岡県,Fukuoka,40
castle-40-1701,貫城,,福岡県,Fukuoka,40
castle-40-1702,門司城,,福岡県,Fukuoka,40
castle-40-1703,三角山城,,福岡県,Fukuoka,40
castle-40-1704,寒竹城,,福岡県,Fukuoka,40
castle-40-1705,山隈城,,福岡県,Fukuoka,40
castle-40-1706,怡土城（高祖城）,,福岡県,Fukuoka,40
castle-40-1707,長野城,,福岡県,Fukuoka,40
castle-40-1708,発心城,,福岡県,Fukuoka,40
castle-40-1709,上伊良原城,,福岡県,Fukuoka,40
castle-40-1710,山下城,,福岡県,Fukuoka,40
castle-40-1711,大坂山城,,福岡県,Fukuoka,40
castle-40-1712,小倉山城,,福岡県,Fukuoka,40
castle-40-1713,繋城,,福岡県,Fukuoka,40
castle-40-1714,舞岳城,,福岡県,Fukuoka,40
castle-40-1715,岳山城,,福岡県,Fukuoka,40
castle-40-1716,白山城,,福岡県,Fukuoka,40
castle-40-1717,豊前松山城,,福岡県,Fukuoka,40
castle-40-1718,花尾城,,福岡県,Fukuoka,40
castle-40-1719,高野山城,,福岡県,Fukuoka,40
castle-40-1720,八木山城,,福岡県,Fukuoka,40
castle-40-1721,馬ヶ岳城,,福岡県,Fukuoka,40
castle-40-1722,若松城,,福岡県,Fukuoka,40
castle-41-1723,佐賀城,,佐賀県,Saga,41
castle-41-1724,名護屋城,,佐賀県,Saga,41
castle-41-1725,唐津城,,佐賀県,Saga,41
castle-41-1726,千葉城（肥前千葉城）,,佐賀県,Saga,41
