spot_id,name_ja,name_en,prefecture_ja,prefecture_en,pref_id
castle-01-0001,松前城,,北海道,Hokkaido,1
castle-01-0002,館城,,北海道,Hokkaido,1
castle-01-0003,千代ヶ岱陣屋（千代ヶ岡陣屋・津軽陣屋）,,北海道,Hokkaido,1
castle-01-0004,南部陣屋モロラン陣屋オシャマンベ陣屋砂原陣屋,,北海道,Hokkaido,1
castle-01-0005,モロラン陣屋,,北海道,Hokkaido,1
castle-01-0006,オシャマンベ陣屋,,北海道,Hokkaido,1
castle-01-0007,砂原陣屋,,北海道,Hokkaido,1
castle-01-0008,松前藩戸切地陣屋,,北海道,Hokkaido,1
castle-01-0009,仙台藩シラオイ元陣屋広尾陣屋,,北海道,Hokkaido,1
castle-01-0010,広尾陣屋,,北海道,Hokkaido,1
castle-01-0011,シベチャリチャシアイヌ民族の古城,,北海道,Hokkaido,1
castle-01-0012,モシリヤチャシアイヌ民族の古城,,北海道,Hokkaido,1
castle-01-0013,根室半島チャシ跡群（チャルコロモイチャシ他）アイヌ民族の古城,,北海道,Hokkaido,1
castle-01-0014,チャシ,,北海道,Hokkaido,1
castle-02-0015,蠣崎城（錦帯城）,,青森県,Aomori,2
castle-02-0016,田名部城,,青森県,Aomori,2
castle-02-0017,七戸城（柏葉城）,,青森県,Aomori,2
castle-02-0018,野辺地城（金鶏城）,,青森県,Aomori,2
castle-02-0019,櫛引城,,青森県,Aomori,2
castle-02-0020,新井田城,,青森県,Aomori,2
castle-02-0021,根城,,青森県,Aomori,2
castle-02-0022,八戸城,,青森県,Aomori,2
castle-02-0023,上名久井城,,青森県,Aomori,2
castle-02-0024,剣吉城,,青森県,Aomori,2
castle-02-0025,三戸城（留ヶ崎城・糠部城）,,青森県,Aomori,2
castle-02-0026,聖寿寺館（本三戸城）,,青森県,Aomori,2
castle-02-0027,浅水城,,青森県,Aomori,2
castle-02-0028,蓬田城,,青森県,Aomori,2
castle-02-0029,高畑城,,青森県,Aomori,2
castle-02-0030,油川城,,青森県,Aomori,2
castle-02-0031,高田城,,青森県,Aomori,2
castle-02-0032,浅瀬石城（汗石城）,,青森県,Aomori,2
castle-02-0033,横内城,,青森県,Aomori,2
castle-02-0034,黒石城,,青森県,Aomori,2
castle-02-0035,田舎館城,,青森県,Aomori,2
castle-02-0036,大光寺城,,青森県,Aomori,2
castle-02-0037,浪岡城,,青森県,Aomori,2
castle-02-0038,藤崎城,,青森県,Aomori,2
castle-02-0039,福島城,,青森県,Aomori,2
castle-02-0040,唐川城,,青森県,Aomori,2
castle-02-0041,石川城（大仏ヶ鼻城）,,青森県,Aomori,2
castle-02-0042,弘前城,,青森県,Aomori,2
castle-02-0043,堀越城,,青森県,Aomori,2
castle-02-0044,和徳城,,青森県,Aomori,2
castle-02-0045,大浦城（八幡城・賀田城）,,青森県,Aomori,2
castle-02-0046,種里城,,青森県,Aomori,2
castle-02-0047,元城（深浦館）,,青森県,Aomori,2
castle-03-0048,軽米城,,岩手県,Iwate,3
castle-03-0049,小軽米城,,岩手県,Iwate,3
castle-03-0050,種市城,,岩手県,Iwate,3
