spot_id,name_ja,name_en,prefecture_ja,prefecture_en,pref_id
castle-36-1577,大西城,Onishi Castle,徳島県,Tokushima,36
castle-36-1578,白地城,Hakuchi Castle,徳島県,Tokushima,36
castle-36-1579,田尾城,Tao Castle,徳島県,Tokushima,36
castle-36-1580,西条城,Saijo Castle,徳島県,Tokushima,36
castle-36-1581,木津城,Kizu Castle,徳島県,Tokushima,36
castle-36-1582,板西城,Itanishi Castle,徳島県,Tokushima,36
castle-36-1583,七条城,Shichijo Castle,徳島県,Tokushima,36
castle-37-1584,高松城 (玉藻城),Takamatsu Castle (Tamamojo),香川県,Kagawa,37
castle-37-1585,丸亀城 (亀山城 / 蓬莱城),Marugame Castle (Kameyama Castle / Horaijo),香川県,Kagawa,37
castle-37-1586,天霧城 (雨霧城),Amagiri Castle (Amagiri Castle),香川県,Kagawa,37
castle-37-1587,引田城,Hiketa Castle,香川県,Kagawa,37
castle-37-1588,勝賀城,Katsuga Castle,香川県,Kagawa,37
castle-37-1589,本台山城,Hondaiyama Castle,香川県,Kagawa,37
castle-37-1590,雨滝城,Amedaki Castle,香川県,Kagawa,37
castle-37-1591,虎丸城,Toramaru Castle,香川県,Kagawa,37
castle-37-1592,藤尾城,Fujio Castle,香川県,Kagawa,37
castle-37-1593,羽床城,Hayuka Castle,香川県,Kagawa,37
castle-37-1594,笠島城,Kasajima Castle,香川県,Kagawa,37
castle-37-1595,詫間城,Takuma Castle,香川県,Kagawa,37
castle-37-1596,星ヶ城,Hoshigajo Castle,香川県,Kagawa,37
castle-37-1597,屋嶋城,Yashimano-ki Castle,香川県,Kagawa,37
castle-37-1598,十河城,Sogo Castle,香川県,Kagawa,37
castle-37-1599,香西城,Kozai Castle,香川県,Kagawa,37
castle-37-1600,昼寝城,Hirune Castle,香川県,Kagawa,37
castle-37-1601,作山城,Sakuyama Castle,香川県,Kagawa,37
castle-37-1602,前田城,Maeda Castle,香川県,Kagawa,37
castle-37-1603,城山城,Shiroyama Castle,香川県,Kagawa,37
castle-38-1604,伊予松山城,Iyo Matsuyama Castle,愛媛県,Ehime,38
castle-38-1605,今治城,Imabari Castle,愛媛県,Ehime,38
castle-38-1606,湯築城,Yuzuki Castle,愛媛県,Ehime,38
castle-38-1607,高穴城,Takaana Castle,愛媛県,Ehime,38
castle-38-1608,荏原城,Ebara Castle,愛媛県,Ehime,38
castle-38-1609,甘崎城,Amazaki Castle,愛媛県,Ehime,38
castle-38-1610,霊仙山城,Ryosenyama Castle,愛媛県,Ehime,38
castle-38-1611,犬尾城,Inuo Castle,愛媛県,Ehime,38
castle-38-1612,一之森城,Ichinomori Castle,愛媛県,Ehime,38
castle-38-1613,萩森城,Hagimori Castle,愛媛県,Ehime,38
castle-38-1614,高峠城,Takato Castle,愛媛県,Ehime,38
castle-38-1615,象ヶ森城,Zogamori Castle,愛媛県,Ehime,38
castle-38-1616,米津城,Yonezu Castle,愛媛県,Ehime,38
castle-38-1617,甲之森城,Konomori Castle,愛媛県,Ehime,38
castle-38-1618,黒瀬城,Kurose Castle,愛媛県,Ehime,38
castle-38-1619,龍王城,Ryuo Castle,愛媛県,Ehime,38
castle-38-1620,恵良城,Era Castle,愛媛県,Ehime,38
castle-38-1621,港山城,Minatoyama Castle,愛媛県,Ehime,38
castle-38-1622,土居城,Doi Castle,愛媛県,Ehime,38
castle-38-1623,星の岡城,Hoshinooka Castle,愛媛県,Ehime,38
castle-38-1624,国分山城,Kokubunyama Castle,愛媛県,Ehime,38
castle-38-1625,告森城,Tsugumori Castle,愛媛県,Ehime,38
castle-38-1626,吉岡山城,Yoshiokayama Castle,愛媛県,Ehime,38
