spot_id,name_ja,name_en,prefecture_ja,prefecture_en,pref_id
castle-23-0970,大留城,,愛知県,Aichi,23
castle-23-0971,大野城,,愛知県,Aichi,23
castle-23-0974,緒川城,,愛知県,Aichi,23
castle-23-0975,奥城,,愛知県,Aichi,23
castle-23-0976,小田井城,,愛知県,Aichi,23
castle-23-0977,楽田城,,愛知県,Aichi,23
castle-23-0978,上菱野城,,愛知県,Aichi,23
castle-23-0979,苅安賀城,,愛知県,Aichi,23
castle-23-0980,木ノ下城,,愛知県,Aichi,23
castle-23-0981,清洲城（清須城）,,愛知県,Aichi,23
castle-23-0982,沓掛城,,愛知県,Aichi,23
castle-23-0983,九之坪城,,愛知県,Aichi,23
castle-23-0984,黒田城,,愛知県,Aichi,23
castle-23-0985,光明寺城,,愛知県,Aichi,23
castle-23-0986,小折城,,愛知県,Aichi,23
castle-23-0987,小牧山城,,愛知県,Aichi,23
castle-23-0988,下大留城,,愛知県,Aichi,23
castle-23-0989,下之一色城,,愛知県,Aichi,23
castle-23-0990,下奈良城,,愛知県,Aichi,23
castle-23-0991,上条城,,愛知県,Aichi,23
castle-23-0992,勝幡城,,愛知県,Aichi,23
castle-23-0993,白山城,,愛知県,Aichi,23
castle-23-0994,高田城（河田城）,,愛知県,Aichi,23
castle-23-0995,名古屋城（柳ヶ城・金鯱城）,,愛知県,Aichi,23
castle-23-0996,那古野城,,愛知県,Aichi,23
castle-23-0997,鳴海城,,愛知県,Aichi,23
castle-23-0998,西溝口城,,愛知県,Aichi,23
castle-23-0999,古渡城,,愛知県,Aichi,23
castle-23-1000,末森城,,愛知県,Aichi,23
castle-23-1001,早尾東城,,愛知県,Aichi,23
castle-23-1002,守山城,,愛知県,Aichi,23
castle-23-1003,横山城,,愛知県,Aichi,23
castle-23-1004,吉田城（柏井城）,,愛知県,Aichi,23
castle-23-1005,竜泉寺城,,愛知県,Aichi,23
castle-23-1006,北島城,,愛知県,Aichi,23
castle-23-1007,安祥城,,愛知県,Aichi,23
castle-23-1008,井田城,,愛知県,Aichi,23
castle-23-1009,牛久保城,,愛知県,Aichi,23
castle-23-1010,大津城,,愛知県,Aichi,23
castle-23-1011,岡崎城,,愛知県,Aichi,23
castle-23-1012,大給城,,愛知県,Aichi,23
castle-23-1013,形原城,,愛知県,Aichi,23
castle-23-1014,上ノ郷城,,愛知県,Aichi,23
castle-23-1015,亀山城（作手城）,,愛知県,Aichi,23
castle-23-1016,刈谷城（亀城）,,愛知県,Aichi,23
castle-23-1017,川口城,,愛知県,Aichi,23
castle-23-1018,五本松城,,愛知県,Aichi,23
castle-23-1019,古宮城,,愛知県,Aichi,23
castle-23-1020,挙母城（七州城）,,愛知県,Aichi,23
castle-23-1022,田原城,,愛知県,Aichi,23
