spot_id,name_ja,name_en,prefecture_ja,prefecture_en,pref_id
castle-07-0203,須賀川城,,福島県,Fukushima,7
castle-07-0204,棚倉城,,福島県,Fukushima,7
castle-07-0205,大森城,,福島県,Fukushima,7
castle-07-0206,福島城,,福島県,Fukushima,7
castle-07-0207,保原城,,福島県,Fukushima,7
castle-07-0208,梁川城,,福島県,Fukushima,7
castle-07-0209,宇津峯城,,福島県,Fukushima,7
castle-07-0210,猪苗代城,,福島県,Fukushima,7
castle-07-0211,桧原城,,福島県,Fukushima,7
castle-07-0212,二本松城（霞ヶ城）,,福島県,Fukushima,7
castle-07-0213,鎌田城,,福島県,Fukushima,7
castle-07-0214,八丁目城,,福島県,Fukushima,7
castle-07-0215,石母田城,,福島県,Fukushima,7
castle-07-0216,新宮城,,福島県,Fukushima,7
castle-07-0217,水久保城,,福島県,Fukushima,7
castle-07-0218,三芦城,,福島県,Fukushima,7
castle-07-0219,小浜城,,福島県,Fukushima,7
castle-07-0220,小手森城,,福島県,Fukushima,7
castle-07-0221,桑折西山城,,福島県,Fukushima,7
castle-07-0222,大鳥城,,福島県,Fukushima,7
castle-07-0223,霊山城,,福島県,Fukushima,7
castle-07-0224,懸田城,,福島県,Fukushima,7
castle-07-0225,陣ヶ峯城,,福島県,Fukushima,7
castle-07-0226,北田城,,福島県,Fukushima,7
castle-07-0227,鴫山城（南山城）,,福島県,Fukushima,7
castle-07-0228,久川城,,福島県,Fukushima,7
castle-07-0229,搦目城（白川城）,,福島県,Fukushima,7
castle-07-0230,守山城,,福島県,Fukushima,7
castle-07-0231,中丸城,,福島県,Fukushima,7
castle-07-0232,柏木城,,福島県,Fukushima,7
castle-07-0233,宮森城,,福島県,Fukushima,7
castle-08-0234,水戸城（水府城）,,茨城県,Ibaraki,8
castle-08-0235,伊佐城,,茨城県,Ibaraki,8
castle-08-0236,牛久城,,茨城県,Ibaraki,8
castle-08-0237,太田城,,茨城県,Ibaraki,8
castle-08-0238,小田城,,茨城県,Ibaraki,8
castle-08-0239,笠間城,,茨城県,Ibaraki,8
castle-08-0240,久下田城,,茨城県,Ibaraki,8
castle-08-0241,栗橋城,,茨城県,Ibaraki,8
castle-08-0242,古河城,,茨城県,Ibaraki,8
castle-08-0243,頃藤城,,茨城県,Ibaraki,8
castle-08-0244,多気城,,茨城県,Ibaraki,8
castle-08-0245,土浦城,,茨城県,Ibaraki,8
castle-08-0246,豊田城,,茨城県,Ibaraki,8
castle-08-0247,助川海防城,,茨城県,Ibaraki,8
castle-08-0248,逆井城,,茨城県,Ibaraki,8
castle-08-0249,馬坂城,,茨城県,Ibaraki,8
castle-08-0250,高井城,,茨城県,Ibaraki,8
castle-08-0251,下館城,,茨城県,Ibaraki,8
castle-08-0252,上条城,,茨城県,Ibaraki,8
