spot_id,name_ja,name_en,prefecture_ja,prefecture_en,pref_id
castle-17-0661,一瀬城,,石川県,Ishikawa,17
castle-17-0662,七尾城,,石川県,Ishikawa,17
castle-17-0663,小丸山城,,石川県,Ishikawa,17
castle-17-0664,末森城,,石川県,Ishikawa,17
castle-17-0665,穴水城,,石川県,Ishikawa,17
castle-17-0666,天堂城,,石川県,Ishikawa,17
castle-17-0667,崎山城,,石川県,Ishikawa,17
castle-17-0668,末吉城,,石川県,Ishikawa,17
castle-17-0669,松波城,,石川県,Ishikawa,17
castle-17-0670,正院川尻城,,石川県,Ishikawa,17
castle-17-0671,飯田城,,石川県,Ishikawa,17
castle-17-0672,甲山城,,石川県,Ishikawa,17
castle-17-0673,幾保比城,,石川県,Ishikawa,17
castle-17-0674,石動山城,,石川県,Ishikawa,17
castle-17-0675,棚木城,,石川県,Ishikawa,17
castle-17-0676,荒屋城,,石川県,Ishikawa,17
castle-17-0677,棚懸城,,石川県,Ishikawa,17
castle-17-0678,勝山城,,石川県,Ishikawa,17
castle-17-0680,金丸城,,石川県,Ishikawa,17
castle-17-0681,三日城,,石川県,Ishikawa,17
castle-17-0682,新宮城,,石川県,Ishikawa,17
castle-17-0683,富来城,,石川県,Ishikawa,17
castle-17-0684,木尾嶽城,,石川県,Ishikawa,17
castle-18-0685,一乗谷城,,福井県,Fukui,18
castle-18-0686,福井城（北ノ庄城）,,福井県,Fukui,18
castle-18-0687,金ヶ崎城,,福井県,Fukui,18
castle-18-0688,敦賀城,,福井県,Fukui,18
castle-18-0689,疋壇城（塩山城）,,福井県,Fukui,18
castle-18-0690,玄蕃尾城（内中尾山城）,,福井県,Fukui,18
castle-18-0691,丸岡城,,福井県,Fukui,18
castle-18-0692,杣山城,,福井県,Fukui,18
castle-18-0693,小丸城,,福井県,Fukui,18
castle-18-0694,大野城,,福井県,Fukui,18
castle-18-0695,勝山城,,福井県,Fukui,18
castle-18-0696,三国湊城,,福井県,Fukui,18
castle-18-0697,後瀬山城,,福井県,Fukui,18
castle-18-0698,小浜城,,福井県,Fukui,18
castle-18-0699,国吉城,,福井県,Fukui,18
castle-18-0700,高浜城,,福井県,Fukui,18
castle-18-0701,箱ヶ岳城,,福井県,Fukui,18
castle-19-0702,甲府城（舞鶴城・一条小山城・府中城）,,山梨県,Yamanashi,19
castle-19-0703,新府城,,山梨県,Yamanashi,19
castle-19-0704,白山城,,山梨県,Yamanashi,19
castle-19-0705,能見城,,山梨県,Yamanashi,19
castle-19-0706,谷村城（谷村館）,,山梨県,Yamanashi,19
castle-19-0707,上野原城,,山梨県,Yamanashi,19
castle-19-0708,岩殿山城,,山梨県,Yamanashi,19
castle-19-0709,小山城,,山梨県,Yamanashi,19
castle-19-0710,勝山城,,山梨県,Yamanashi,19
castle-19-0712,要害山城（積翠寺城）,,山梨県,Yamanashi,19
