spot_id,name_ja,name_en,prefecture_ja,prefecture_en,pref_id
castle-34-1527,三原城 (浮城 / 三原要害),Mihara Castle (Ukijyo / Mihara Yogai),広島県,Hiroshima,34
castle-34-1528,蔀山城,Shitomiyama Castle,広島県,Hiroshima,34
castle-34-1529,常城,Tsune Castle,広島県,Hiroshima,34
castle-34-1530,神辺城,Kannabe Castle,広島県,Hiroshima,34
castle-34-1531,相方城,Sagata Castle,広島県,Hiroshima,34
castle-34-1532,南天山城,Nantenyama Castle,広島県,Hiroshima,34
castle-34-1533,比叡尾山城,Hieobiyama Castle,広島県,Hiroshima,34
castle-34-1534,比熊山城,Hikuma Castle,広島県,Hiroshima,34
castle-34-1535,鷲尾山城,Washioyama Castle,広島県,Hiroshima,34
castle-34-1536,鞆城,Tomo Castle,広島県,Hiroshima,34
castle-34-1537,尾関山城,Ozekiyama Castle,広島県,Hiroshima,34
castle-34-1538,高杉城,Takasugi Castle,広島県,Hiroshima,34
castle-35-1539,山口城 (山口藩庁),Yamaguchi Castle (Yamaguchi Hanchou),山口県,Yamaguchi,35
castle-35-1540,高嶺城 (鴻の峰城),Konamine Castle (Konamine Castle),山口県,Yamaguchi,35
castle-35-1541,若山城,Wakayama Castle,山口県,Yamaguchi,35
castle-35-1542,徳山城,Tokuyama Castle,山口県,Yamaguchi,35
castle-35-1543,鞍掛山城,Kurakakeyama Castle,山口県,Yamaguchi,35
castle-35-1544,蓮華山城,Rengeyama Castle,山口県,Yamaguchi,35
castle-35-1545,右田ヶ岳城,Migitagadake Castle,山口県,Yamaguchi,35
castle-35-1546,岩国城,Iwakuni Castle,山口県,Yamaguchi,35
castle-35-1547,須々万沼城,Susumanuma Castle,山口県,Yamaguchi,35
castle-35-1548,萩城 (指月城),Hagi Castle (Shizukijo),山口県,Yamaguchi,35
castle-35-1549,勝山城 (且山城),Katsuyama Castle (Katsuyama-jo),山口県,Yamaguchi,35
castle-35-1550,霜降城,Shimofuri Castle,山口県,Yamaguchi,35
castle-35-1551,櫛崎城 (串崎城),Kushizaki Castle,山口県,Yamaguchi,35
castle-35-1552,青山城,Aoyama Castle,山口県,Yamaguchi,35
castle-35-1553,長門城,Nagato Castle,山口県,Yamaguchi,35
castle-35-1554,矢田城,Yada Castle,山口県,Yamaguchi,35
castle-35-1555,深川城,Fukagawa Castle,山口県,Yamaguchi,35
castle-35-1556,青景城,Aokage Castle,山口県,Yamaguchi,35
castle-35-1557,荒滝城,Arataki Castle,山口県,Yamaguchi,35
castle-35-1558,賀年城 (賀年勝山城),Kanetoshi Castle (Kanetoshi Katsuyamajo),山口県,Yamaguchi,35
castle-35-1559,亀山城,Kameyama Castle,山口県,Yamaguchi,35
castle-36-1560,徳島城,Tokushima Castle,徳島県,Tokushima,36
castle-36-1561,一宮城,Ichinomiya Castle,徳島県,Tokushima,36
castle-36-1562,夷山城,Ebisuyama Castle,徳島県,Tokushima,36
castle-36-1563,撫養城,Muya Castle,徳島県,Tokushima,36
castle-36-1564,土佐泊城,Tosadomari Castle,徳島県,Tokushima,36
castle-36-1565,立江城,Tatsue Castle,徳島県,Tokushima,36
castle-36-1566,牛岐城,Ushiki Castle,徳島県,Tokushima,36
castle-36-1567,川島城,Kawashima Castle,徳島県,Tokushima,36
castle-36-1568,上桜城,Kamizakura Castle,徳島県,Tokushima,36
castle-36-1569,仁宇城,Niu Castle,徳島県,Tokushima,36
castle-36-1570,岩倉城,Iwakura Castle,徳島県,Tokushima,36
castle-36-1571,重清城,Shigekiyo Castle,徳島県,Tokushima,36
castle-36-1572,秋月城,Akizuki Castle,徳島県,Tokushima,36
castle-36-1573,日和佐城,Hiwasa Castle,徳島県,Tokushima,36
castle-36-1574,海部城,Kaifu Castle,徳島県,Tokushima,36
castle-36-1575,勝瑞城,Shozui Castle,徳島県,Tokushima,36
castle-36-1576,脇城,Waki Castle,徳島県,Tokushima,36
