spot_id,name_ja,name_en,prefecture_ja,prefecture_en,pref_id
castle-19-0713,若神子城,Wakamiko Castle,山梨県,Yamanashi,19
castle-19-0714,谷戸城,Yato Castle,山梨県,Yamanashi,19
castle-19-0715,御坂城,Misaka Castle,山梨県,Yamanashi,19
castle-20-0716,松本城 (深志城),Matsumoto Castle (Fukashi Castle),長野県,Nagano,20
castle-20-0717,上田城,Ueda Castle,長野県,Nagano,20
castle-20-0718,小諸城,Komoro Castle,長野県,Nagano,20
castle-20-0719,林城,Hayashi Castle,長野県,Nagano,20
castle-20-0720,井川館 (井川城),Ikawa-yakata (Ikawa Castle),長野県,Nagano,20
castle-20-0721,桐原城,Kirihara Castle,長野県,Nagano,20
castle-20-0722,山家城,Yamabe Castle,長野県,Nagano,20
castle-20-0723,埴原城,Haiubara Castle,長野県,Nagano,20
castle-20-0724,村井城 (小屋城),Murai Castle (Koya Castle),長野県,Nagano,20
castle-20-0725,青柳城,Aoyagi Castle,長野県,Nagano,20
castle-20-0726,大峰城,Omine Castle,長野県,Nagano,20
castle-20-0727,麻績城,Omi Castle,長野県,Nagano,20
castle-20-0728,塔原城,Toppara Castle,長野県,Nagano,20
castle-20-0729,光城,Hikaru Castle,長野県,Nagano,20
castle-20-0730,田沢城,Tazawa Castle,長野県,Nagano,20
castle-20-0731,上ノ山城,Uenoyama Castle,長野県,Nagano,20
castle-20-0732,妙義山城,Myogisan Castle,長野県,Nagano,20
castle-20-0733,平瀬城,Hirase Castle,長野県,Nagano,20
castle-20-0734,小岩嶽城,Koiwatake Castle,長野県,Nagano,20
castle-20-0735,等々力城,Todoroki Castle,長野県,Nagano,20
castle-20-0736,森城,Mori Castle,長野県,Nagano,20
castle-20-0737,真田本城 (松尾城),Sanada Honjo (Matsuo Castle),長野県,Nagano,20
castle-20-0738,塩田城,Shioda Castle,長野県,Nagano,20
castle-20-0739,岡城,Oka Castle,長野県,Nagano,20
castle-20-0740,丸子城,Maruko Castle,長野県,Nagano,20
castle-20-0741,長窪城,Nagakubo Castle,長野県,Nagano,20
castle-20-0742,内山城,Uchiyama Castle,長野県,Nagano,20
castle-20-0743,志賀城,Shiga Castle,長野県,Nagano,20
castle-20-0744,海ノ口城,Uminokuchi Castle,長野県,Nagano,20
castle-20-0745,春日城,Kasuga Castle,長野県,Nagano,20
castle-20-0746,龍岡城,Tatsuoka Castle,長野県,Nagano,20
castle-20-0747,戸石城 (砥石城),Toishi Castle,長野県,Nagano,20
castle-20-0748,尼巌城,Amagari Castle,長野県,Nagano,20
castle-20-0749,井上城,Inoue Castle,長野県,Nagano,20
castle-20-0750,葛山城,Katsurayama Castle,長野県,Nagano,20
castle-20-0751,旭山城,Asahiyama Castle,長野県,Nagano,20
castle-20-0752,横田城,Yokota Castle,長野県,Nagano,20
castle-20-0753,横山城,Yokoyama Castle,長野県,Nagano,20
castle-20-0754,栗田城,Kurita Castle,長野県,Nagano,20
castle-20-0755,生仁城,Namani Castle,長野県,Nagano,20
castle-20-0756,霞城,Kasumi Castle,長野県,Nagano,20
castle-20-0757,室賀城 (原畑城 / 笹洞城),Muroga Castle (Harahata Castle / Sasabora Castle),長野県,Nagano,20
castle-20-0758,前山城,Maeyama Castle,長野県,Nagano,20
castle-20-0759,須田城,Suda Castle,長野県,Nagano,20
castle-20-0760,松代城 (海津城),Matsushiro Castle (Kaizu Castle),長野県,Nagano,20
castle-20-0761,高遠城,Takato Castle,長野県,Nagano,20
castle-20-0762,塩崎城,Shiozaki Castle,長野県,Nagano,20
