spot_id,name_ja,name_en,prefecture_ja,prefecture_en,pref_id
castle-47-2083,山城,,沖縄県,Okinawa,47
castle-47-2084,海城,,沖縄県,Okinawa,47
castle-47-2085,水城,,沖縄県,Okinawa,47
castle-47-2086,平山城,,沖縄県,Okinawa,47
castle-47-2087,平城,,沖縄県,Okinawa,47
castle-47-2088,居城,,沖縄県,Okinawa,47
castle-47-2089,本城,,沖縄県,Okinawa,47
castle-47-2090,支城,,沖縄県,Okinawa,47
castle-47-2091,城下町,,沖縄県,Okinawa,47
castle-47-2092,南九州型城郭,,沖縄県,Okinawa,47
castle-47-2093,城門,,沖縄県,Okinawa,47
castle-47-2094,塀 (城郭),,沖縄県,Okinawa,47
castle-47-2095,櫓 (城郭),,沖縄県,Okinawa,47
castle-47-2096,古代山城,,沖縄県,Okinawa,47
castle-47-2097,神籠石系山城,,沖縄県,Okinawa,47
castle-47-2098,城柵,,沖縄県,Okinawa,47
castle-47-2099,倭城,,沖縄県,Okinawa,47
castle-47-2100,一国一城令,,沖縄県,Okinawa,47
castle-47-2101,城絵図,,沖縄県,Okinawa,47
castle-47-2102,正保城絵図,,沖縄県,Okinawa,47
castle-47-2103,破城,,沖縄県,Okinawa,47
castle-47-2104,廃城,,沖縄県,Okinawa,47
castle-47-2106,外城制,,沖縄県,Okinawa,47
castle-47-2107,星形要塞（西洋稜堡式城郭）,,沖縄県,Okinawa,47
castle-47-2108,廃城令,,沖縄県,Okinawa,47
castle-47-2109,城跡,,沖縄県,Okinawa,47
castle-47-2112,お城まつり,,沖縄県,Okinawa,47
castle-47-2113,全国城サミット,,沖縄県,Okinawa,47
castle-47-2114,全国城郭研究者セミナー,,沖縄県,Okinawa,47
castle-47-2115,攻城戦,,沖縄県,Okinawa,47
castle-47-2116,一夜城,,沖縄県,Okinawa,47
castle-47-2117,チャシ,,沖縄県,Okinawa,47
castle-47-2118,城 (き),,沖縄県,Okinawa,47
castle-47-2119,白米城,,沖縄県,Okinawa,47
castle-47-2121,城代,,沖縄県,Okinawa,47
castle-47-2122,城番,,沖縄県,Okinawa,47
castle-47-2123,カテゴリ城,,沖縄県,Okinawa,47
castle-47-2125,日本の城 (都道府県別),,沖縄県,Okinawa,47
castle-47-2126,現存建築のある日本の城跡,,沖縄県,Okinawa,47
castle-47-2127,城郭史学者,,沖縄県,Okinawa,47
castle-47-2128,城郭に関わる団体,,沖縄県,Okinawa,47
