spot_id,name_ja,name_en,prefecture_ja,prefecture_en,pref_id
castle-11-0354,真鳥山城,,埼玉県,Saitama,11
castle-11-0355,領ヶ谷城,,埼玉県,Saitama,11
castle-11-0356,深谷城,,埼玉県,Saitama,11
castle-11-0357,鉢形城,,埼玉県,Saitama,11
castle-11-0358,青鳥城,,埼玉県,Saitama,11
castle-11-0359,吾那蜆城（大築城）,,埼玉県,Saitama,11
castle-11-0360,大堀山城,,埼玉県,Saitama,11
castle-11-0361,忍城,,埼玉県,Saitama,11
castle-11-0362,騎西城（根古屋城）,,埼玉県,Saitama,11
castle-11-0363,北秋津城,,埼玉県,Saitama,11
castle-11-0364,寿能城,,埼玉県,Saitama,11
castle-11-0365,菅谷館（菅谷城）,,埼玉県,Saitama,11
castle-11-0366,滝の城,,埼玉県,Saitama,11
castle-11-0367,仲山城,,埼玉県,Saitama,11
castle-11-0368,根古屋城（龍谷城）,,埼玉県,Saitama,11
castle-11-0369,花崎城,,埼玉県,Saitama,11
castle-11-0370,花園城,,埼玉県,Saitama,11
castle-11-0371,羽生城,,埼玉県,Saitama,11
castle-11-0372,石戸城,,埼玉県,Saitama,11
castle-11-0373,山口城（児泉城）,,埼玉県,Saitama,11
castle-12-0374,館山城,,千葉県,Chiba,12
castle-12-0375,山下城,,千葉県,Chiba,12
castle-12-0376,高月城,,千葉県,Chiba,12
castle-12-0377,三原城,,千葉県,Chiba,12
castle-12-0378,金山城,,千葉県,Chiba,12
castle-12-0379,岡本城,,千葉県,Chiba,12
castle-12-0380,勝浦城,,千葉県,Chiba,12
castle-12-0382,山田城,,千葉県,Chiba,12
castle-12-0383,鶴ヶ城,,千葉県,Chiba,12
castle-12-0384,万喜城,,千葉県,Chiba,12
castle-12-0385,大多喜城,,千葉県,Chiba,12
castle-12-0386,根古屋城,,千葉県,Chiba,12
castle-12-0387,佐貫城,,千葉県,Chiba,12
castle-12-0388,造海城（百首城）,,千葉県,Chiba,12
castle-12-0389,百首城（造海城）,,千葉県,Chiba,12
castle-12-0390,飯野陣屋,,千葉県,Chiba,12
castle-12-0391,大戸城,,千葉県,Chiba,12
castle-12-0392,久留里城,,千葉県,Chiba,12
castle-12-0393,千本城,,千葉県,Chiba,12
castle-12-0394,真里谷城,,千葉県,Chiba,12
castle-12-0395,久保田城,,千葉県,Chiba,12
castle-12-0396,蔵波城,,千葉県,Chiba,12
castle-12-0397,大網城,,千葉県,Chiba,12
castle-12-0398,小西城,,千葉県,Chiba,12
castle-12-0399,坂田城,,千葉県,Chiba,12
castle-12-0400,高田城,,千葉県,Chiba,12
castle-12-0401,宮崎城,,千葉県,Chiba,12
castle-12-0402,山中城,,千葉県,Chiba,12
castle-12-0403,津辺城,,千葉県,Chiba,12
castle-12-0404,富田城,,千葉県,Chiba,12
