spot_id,name_ja,name_en,prefecture_ja,prefecture_en,pref_id
castle-27-1173,三箇城,,大阪府,Osaka,27
castle-27-1174,交野城,,大阪府,Osaka,27
castle-27-1175,枚方城,,大阪府,Osaka,27
castle-27-1176,津田城（国見山城）,,大阪府,Osaka,27
castle-27-1177,高安城,,大阪府,Osaka,27
castle-27-1178,上赤坂城,,大阪府,Osaka,27
castle-27-1179,下赤坂城,,大阪府,Osaka,27
castle-27-1181,岡山城,,大阪府,Osaka,27
castle-27-1182,田原城,,大阪府,Osaka,27
castle-27-1183,野崎城,,大阪府,Osaka,27
castle-27-1184,千早城,,大阪府,Osaka,27
castle-27-1185,平石城,,大阪府,Osaka,27
castle-27-1186,小阪城,,大阪府,Osaka,27
castle-28-1187,伊丹城（有岡城）,,兵庫県,Hyogo,28
castle-28-1188,尼崎城（琴浦城）,,兵庫県,Hyogo,28
castle-28-1189,越水城,,兵庫県,Hyogo,28
castle-28-1190,瓦林城,,兵庫県,Hyogo,28
castle-28-1191,丸山城,,兵庫県,Hyogo,28
castle-28-1192,富松城,,兵庫県,Hyogo,28
castle-28-1193,滝山城,,兵庫県,Hyogo,28
castle-28-1194,花隈城,,兵庫県,Hyogo,28
castle-28-1195,兵庫城,,兵庫県,Hyogo,28
castle-28-1196,山下城,,兵庫県,Hyogo,28
castle-28-1197,三田城（車瀬城）,,兵庫県,Hyogo,28
castle-28-1198,茶臼山城,,兵庫県,Hyogo,28
castle-28-1199,鷹尾城,,兵庫県,Hyogo,28
castle-28-1200,上津城,,兵庫県,Hyogo,28
castle-28-1201,新田城,,兵庫県,Hyogo,28
castle-28-1202,松岡城,,兵庫県,Hyogo,28
castle-28-1203,下田中城,,兵庫県,Hyogo,28
castle-28-1204,道場城,,兵庫県,Hyogo,28
castle-28-1205,八上城,,兵庫県,Hyogo,28
castle-28-1206,黒井城（保月城・保築城）,,兵庫県,Hyogo,28
castle-28-1207,篠山城,,兵庫県,Hyogo,28
castle-28-1208,岩尾城,,兵庫県,Hyogo,28
castle-28-1209,金山城,,兵庫県,Hyogo,28
castle-28-1210,有子山城,,兵庫県,Hyogo,28
castle-28-1211,出石城,,兵庫県,Hyogo,28
castle-28-1212,竹田城,,兵庫県,Hyogo,28
castle-28-1213,豊岡城,,兵庫県,Hyogo,28
castle-28-1214,此隅山城,,兵庫県,Hyogo,28
castle-28-1215,八木城,,兵庫県,Hyogo,28
castle-28-1216,朝倉城,,兵庫県,Hyogo,28
castle-28-1217,宵田城,,兵庫県,Hyogo,28
castle-28-1218,宿南城,,兵庫県,Hyogo,28
castle-28-1219,姫路城（白鷺城）,,兵庫県,Hyogo,28
castle-28-1220,三木城（釜山城）,,兵庫県,Hyogo,28
castle-28-1221,英賀城（岩繋城）,,兵庫県,Hyogo,28
castle-28-1222,明石城,,兵庫県,Hyogo,28
castle-28-1223,置塩城（藤丸城）,,兵庫県,Hyogo,28
