spot_id,name_ja,name_en,prefecture_ja,prefecture_en,pref_id
castle-21-0814,顔戸城,,岐阜県,Gifu,21
castle-21-0815,久々城,,岐阜県,Gifu,21
castle-21-0816,久々利城,,岐阜県,Gifu,21
castle-21-0817,金山城,,岐阜県,Gifu,21
castle-21-0818,戸狩城,,岐阜県,Gifu,21
castle-21-0819,広恵寺城,,岐阜県,Gifu,21
castle-21-0820,高桑城,,岐阜県,Gifu,21
castle-21-0821,黒野城,,岐阜県,Gifu,21
castle-21-0822,今城,,岐阜県,Gifu,21
castle-21-0823,根本城,,岐阜県,Gifu,21
castle-21-0824,池田城,,岐阜県,Gifu,21
castle-21-0825,城の坂遺跡,,岐阜県,Gifu,21
castle-21-0826,笠原城,,岐阜県,Gifu,21
castle-21-0827,妻木城,,岐阜県,Gifu,21
castle-21-0828,細野城,,岐阜県,Gifu,21
castle-21-0829,鷺山城,,岐阜県,Gifu,21
castle-21-0830,三井城,,岐阜県,Gifu,21
castle-21-0831,山口城,,岐阜県,Gifu,21
castle-21-0832,篠脇城,,岐阜県,Gifu,21
castle-21-0833,十七条城,,岐阜県,Gifu,21
castle-21-0834,小原城,,岐阜県,Gifu,21
castle-21-0835,小倉山城,,岐阜県,Gifu,21
castle-21-0836,小野城,,岐阜県,Gifu,21
castle-21-0837,迫間城,,岐阜県,Gifu,21
castle-21-0838,八幡山城,,岐阜県,Gifu,21
castle-21-0839,小里城,,岐阜県,Gifu,21
castle-21-0840,和知城,,岐阜県,Gifu,21
castle-21-0841,鉈尾山城,,岐阜県,Gifu,21
castle-21-0842,松尾山城,,岐阜県,Gifu,21
castle-21-0843,田口城,,岐阜県,Gifu,21
castle-21-0844,玉城,,岐阜県,Gifu,21
castle-21-0845,大垣城,,岐阜県,Gifu,21
castle-21-0846,上茜部城,,岐阜県,Gifu,21
castle-21-0847,跡部城,,岐阜県,Gifu,21
castle-21-0848,川手城,,岐阜県,Gifu,21
castle-21-0849,川田城,,岐阜県,Gifu,21
castle-21-0850,曽根城,,岐阜県,Gifu,21
castle-21-0851,太平城,,岐阜県,Gifu,21
castle-21-0852,大桑城,,岐阜県,Gifu,21
castle-21-0853,大森城,,岐阜県,Gifu,21
castle-21-0854,竹ヶ鼻城,,岐阜県,Gifu,21
castle-21-0855,長山城,,岐阜県,Gifu,21
castle-21-0856,長森城,,岐阜県,Gifu,21
castle-21-0857,椎倉城,,岐阜県,Gifu,21
castle-21-0858,鶴ヶ城,,岐阜県,Gifu,21
castle-21-0859,赤谷山城,,岐阜県,Gifu,21
castle-21-0860,東殿山城,,岐阜県,Gifu,21
castle-21-0861,小島城,,岐阜県,Gifu,21
castle-21-0862,堂洞城,,岐阜県,Gifu,21
castle-21-0863,八神城,,岐阜県,Gifu,21
