spot_id,name_ja,name_en,prefecture_ja,prefecture_en,pref_id
castle-41-1727,基肄城,Kii Castle,佐賀県,Saga,41
castle-41-1728,須古城,Suko Castle,佐賀県,Saga,41
castle-41-1729,勢福寺城,Seifukuji Castle,佐賀県,Saga,41
castle-41-1730,蓮池城,Hasuike Castle,佐賀県,Saga,41
castle-41-1731,朝日山城,Asahiyama Castle,佐賀県,Saga,41
castle-41-1732,姉川城,Anegawa Castle,佐賀県,Saga,41
castle-41-1733,綾部城,Ayabe Castle,佐賀県,Saga,41
castle-41-1734,臥牛城,Gagyujo Castle,佐賀県,Saga,41
castle-41-1735,勝尾城,Katsuo Castle,佐賀県,Saga,41
castle-41-1736,西島城,Nishijima Castle,佐賀県,Saga,41
castle-41-1737,梶峰城,Kajimine Castle,佐賀県,Saga,41
castle-41-1738,岸岳城,Kishidake Castle,佐賀県,Saga,41
castle-41-1739,獅子ヶ城,Shishigajo Castle,佐賀県,Saga,41
castle-41-1740,伊万里城,Imari Castle,佐賀県,Saga,41
castle-41-1741,唐船城,Kofune Castle,佐賀県,Saga,41
castle-41-1742,佐嘉飯盛城,Saga Isayayama Castle,佐賀県,Saga,41
castle-41-1743,武雄城,Takeo Castle,佐賀県,Saga,41
castle-41-1744,高木城,Takagi Castle,佐賀県,Saga,41
castle-41-1745,直鳥城,Naotori Castle,佐賀県,Saga,41
castle-41-1746,三瀬城,Mitsuse Castle,佐賀県,Saga,41
castle-41-1747,蟻尾城,Ario Castle,佐賀県,Saga,41
castle-41-1748,与賀城,Yoga Castle,佐賀県,Saga,41
castle-41-1749,鷲巣城,Washizu Castle,佐賀県,Saga,41
castle-41-1750,高田城,Takada Castle,佐賀県,Saga,41
castle-41-1751,白虎山城,Byakkoyama Castle,佐賀県,Saga,41
castle-42-1752,島原城,Shimabara Castle,長崎県,Nagasaki,42
castle-42-1753,原城,Hara Castle,長崎県,Nagasaki,42
castle-42-1754,桟原城,Sajibaru Castle,長崎県,Nagasaki,42
castle-42-1755,玖島城 (大村城),Kushima Castle (Omura Castle),長崎県,Nagasaki,42
castle-42-1756,厳原城,Izuhara Castle,長崎県,Nagasaki,42
castle-42-1757,金田城,Kaneda Castle,長崎県,Nagasaki,42
castle-42-1758,鶴亀城,Tsurukame Castle,長崎県,Nagasaki,42
castle-42-1759,日野江城 (日之江城),Hinoe Castle (Hinoe Castle),長崎県,Nagasaki,42
castle-42-1760,大垣城,Ogaki Castle,長崎県,Nagasaki,42
castle-42-1761,深江城,Fukae Castle,長崎県,Nagasaki,42
castle-42-1762,金山城,Kanayama Castle,長崎県,Nagasaki,42
castle-42-1763,多比良城,Taira Castle,長崎県,Nagasaki,42
castle-42-1764,神代城,Kojiro Castle,長崎県,Nagasaki,42
castle-42-1765,鍋島陣屋,Nabeshima Jinya,長崎県,Nagasaki,42
castle-42-1766,守山城,Moriyama Castle,長崎県,Nagasaki,42
castle-42-1767,山田城,Yamada Castle,長崎県,Nagasaki,42
castle-42-1768,釜蓋城,Kamafuta Castle,長崎県,Nagasaki,42
castle-42-1769,里城,Sato Castle,長崎県,Nagasaki,42
castle-42-1770,陣笠城,Jingasa Castle,長崎県,Nagasaki,42
castle-42-1771,河原城,Kawara Castle,長崎県,Nagasaki,42
castle-42-1772,小峰城 (東彼杵郡),Komine Castle (Higashisonogi),長崎県,Nagasaki,42
castle-42-1773,小峰城 (佐世保市),Komine Castle (Sasebo),長崎県,Nagasaki,42
castle-42-1774,三城城,Sanjo Castle,長崎県,Nagasaki,42
castle-42-1775,平戸城,Hirado Castle,長崎県,Nagasaki,42
castle-42-1776,清水山城,Shimizuyama Castle,長崎県,Nagasaki,42
