spot_id,name_ja,name_en,prefecture_ja,prefecture_en,pref_id
castle-31-1377,淀山城,Yodoyama Castle,鳥取県,Tottori,31
castle-31-1378,露谷城,Tsuyudani Castle,鳥取県,Tottori,31
castle-31-1379,河原城,Kawara Castle,鳥取県,Tottori,31
castle-31-1380,米子城 (久米城 / 湊山城),Yonago Castle (Kume Castle / Minatoyama Castle),鳥取県,Tottori,31
castle-31-1381,羽衣石城,Uishi Castle,鳥取県,Tottori,31
castle-31-1382,岩倉城,Iwakura Castle,鳥取県,Tottori,31
castle-31-1383,尾高城,Odaka Castle,鳥取県,Tottori,31
castle-31-1384,江尾城,Ebi Castle,鳥取県,Tottori,31
castle-31-1385,鏡山城,Kagamiyama Castle,鳥取県,Tottori,31
castle-31-1386,八橋城,Yabashi Castle,鳥取県,Tottori,31
castle-31-1387,堤城,Tsutsumi Castle,鳥取県,Tottori,31
castle-31-1388,法勝寺城,Hosshoji Castle,鳥取県,Tottori,31
castle-31-1389,石井垣城,Ishiigaki Castle,鳥取県,Tottori,31
castle-31-1390,田内城,Tanouchi Castle,鳥取県,Tottori,31
castle-31-1391,打吹城,Uchibuki Castle,鳥取県,Tottori,31
castle-31-1392,船上山城,Senjojo Castle,鳥取県,Tottori,31
castle-31-1393,淀江城,Yodoe Castle,鳥取県,Tottori,31
castle-31-1394,小浪城,Konami Castle,鳥取県,Tottori,31
castle-31-1395,不動ガ嶽城,Fudogatake Castle,鳥取県,Tottori,31
castle-31-1396,河口城,Kawaguchi Castle,鳥取県,Tottori,31
castle-31-1397,俣野の土居城,Matano-no-doi Castle,鳥取県,Tottori,31
castle-31-1398,手間要害,Tema Yogai,鳥取県,Tottori,31
castle-32-1399,月山富田城,Gassan Toda Castle,島根県,Shimane,32
castle-32-1400,松江城 (千鳥城),Matsue Castle (Chidorijo),島根県,Shimane,32
castle-32-1401,牛尾城 (三笠山城),Ushio Castle (Mikayamajo),島根県,Shimane,32
castle-32-1402,布部城,Fube Castle,島根県,Shimane,32
castle-32-1403,熊野城,Kumano Castle,島根県,Shimane,32
castle-32-1404,白鹿城,Shiraga Castle,島根県,Shimane,32
castle-32-1405,大西城 (高麻城),Onishi Castle (Takamajo),島根県,Shimane,32
castle-32-1406,三沢城,Misawa Castle,島根県,Shimane,32
castle-32-1407,三刀屋城,Mitoya Castle,島根県,Shimane,32
castle-32-1408,高瀬城,Takase Castle,島根県,Shimane,32
castle-32-1409,真木城 (夕景城 / 馬木城),Maki Castle (Yukeijo / Makijo),島根県,Shimane,32
castle-32-1410,神西城,Jin-zai Castle,島根県,Shimane,32
castle-32-1411,赤穴城 (瀬戸山城 / 衣掛城),Akana Castle (Setoyamajo / Kinugakajo),島根県,Shimane,32
castle-32-1412,十神山城,Togami-yama Castle,島根県,Shimane,32
castle-32-1413,鳶ヶ巣城,Tobigasu Castle,島根県,Shimane,32
castle-32-1414,平田城 (手崎城 / 薬師寺城),Hirata Castle (Tezakijo / Yakushijijo),島根県,Shimane,32
castle-32-1415,満願寺城,Manganji Castle,島根県,Shimane,32
castle-32-1416,佐世城 (金剛山城),Sase Castle (Kongosan-jo),島根県,Shimane,32
castle-32-1417,玉造要害山城 (湯ノ城),Tamatsukuri Yogaiyama Castle (Yunojo),島根県,Shimane,32
castle-32-1418,檜ヶ山城,Hinokiyama Castle,島根県,Shimane,32
castle-32-1419,荒隈城,Arakuma Castle,島根県,Shimane,32
castle-32-1420,新山城,Shin-yama Castle,島根県,Shimane,32
castle-32-1421,津和野城,Tsuwano Castle,島根県,Shimane,32
castle-32-1422,七尾城 (益田城),Nanao Castle (Masuda Castle),島根県,Shimane,32
castle-32-1423,浜田城,Hamada Castle,島根県,Shimane,32
castle-32-1424,三隅城,Misumi Castle,島根県,Shimane,32
castle-32-1425,周布城,Sufu Castle,島根県,Shimane,32
castle-32-1426,本明城 (音明城),Honmyo Castle (Onmyojo),島根県,Shimane,32
