spot_id,name_ja,name_en,prefecture_ja,prefecture_en,pref_id
castle-45-1879,今城,,宮崎県,Miyazaki,45
castle-45-1880,小林城（三ツ山城）,,宮崎県,Miyazaki,45
castle-45-1881,三ツ山城（吉富城）,,宮崎県,Miyazaki,45
castle-45-1882,野首城,,宮崎県,Miyazaki,45
castle-45-1883,岩牟礼城（岩瀬城）,,宮崎県,Miyazaki,45
castle-45-1884,内木場城（木葉城）,,宮崎県,Miyazaki,45
castle-45-1885,須木城（鶴丸城）,,宮崎県,Miyazaki,45
castle-45-1886,高原城（松ヶ城）,,宮崎県,Miyazaki,45
castle-45-1887,都之城,,宮崎県,Miyazaki,45
castle-45-1888,安永城,,宮崎県,Miyazaki,45
castle-45-1889,野々美谷城,,宮崎県,Miyazaki,45
castle-45-1890,志和池城,,宮崎県,Miyazaki,45
castle-45-1891,梅北城,,宮崎県,Miyazaki,45
castle-45-1892,中山城（仲山城）,,宮崎県,Miyazaki,45
castle-45-1893,亀頭山城（亀頭城）,,宮崎県,Miyazaki,45
castle-46-1894,清水城,,鹿児島県,Kagoshima,46
castle-46-1895,内城,,鹿児島県,Kagoshima,46
castle-46-1896,鹿児島城（鶴丸城）,,鹿児島県,Kagoshima,46
castle-46-1897,東福寺城,,鹿児島県,Kagoshima,46
castle-46-1898,伊作城（亀丸城）,,鹿児島県,Kagoshima,46
castle-46-1899,加世田城,,鹿児島県,Kagoshima,46
castle-46-1900,平佐城,,鹿児島県,Kagoshima,46
castle-46-1901,一宇治城,,鹿児島県,Kagoshima,46
castle-46-1902,串木野城,,鹿児島県,Kagoshima,46
castle-46-1903,清色城,,鹿児島県,Kagoshima,46
castle-46-1904,虎居城,,鹿児島県,Kagoshima,46
castle-46-1905,堂崎城,,鹿児島県,Kagoshima,46
castle-46-1906,出水城,,鹿児島県,Kagoshima,46
castle-46-1907,大口城,,鹿児島県,Kagoshima,46
castle-46-1908,馬越城,,鹿児島県,Kagoshima,46
castle-46-1909,知覧城,,鹿児島県,Kagoshima,46
castle-46-1910,頴娃城（獅子城）,,鹿児島県,Kagoshima,46
castle-46-1911,小山田城,,鹿児島県,Kagoshima,46
castle-46-1912,松尾城 (薩摩国川辺郡),,鹿児島県,Kagoshima,46
castle-46-1913,平山城（薩摩国）,,鹿児島県,Kagoshima,46
castle-46-1914,加治木城,,鹿児島県,Kagoshima,46
castle-46-1915,高山城（肝属城）,,鹿児島県,Kagoshima,46
castle-46-1916,国分城（舞鶴城）,,鹿児島県,Kagoshima,46
castle-46-1917,清水城（舞鶴城）,,鹿児島県,Kagoshima,46
castle-46-1918,国見城,,鹿児島県,Kagoshima,46
castle-46-1919,佐多城,,鹿児島県,Kagoshima,46
castle-46-1920,蒲生城,,鹿児島県,Kagoshima,46
castle-46-1921,岩剣城,,鹿児島県,Kagoshima,46
castle-46-1922,横川城,,鹿児島県,Kagoshima,46
castle-46-1923,廻城,,鹿児島県,Kagoshima,46
castle-46-1924,平房城,,鹿児島県,Kagoshima,46
castle-46-1925,富隈城,,鹿児島県,Kagoshima,46
castle-46-1926,志布志城,,鹿児島県,Kagoshima,46
castle-46-1927,松山城,,鹿児島県,Kagoshima,46
castle-47-1928,首里城,,沖縄県,Okinawa,47
