spot_id,name_ja,name_en,prefecture_ja,prefecture_en,pref_id
castle-34-1527,三原城（浮城・三原要害）,,広島県,Hiroshima,34
castle-34-1528,蔀山城,,広島県,Hiroshima,34
castle-34-1529,常城,,広島県,Hiroshima,34
castle-34-1530,神辺城,,広島県,Hiroshima,34
castle-34-1531,相方城,,広島県,Hiroshima,34
castle-34-1532,南天山城,,広島県,Hiroshima,34
castle-34-1533,比叡尾山城,,広島県,Hiroshima,34
castle-34-1534,比熊山城,,広島県,Hiroshima,34
castle-34-1535,鷲尾山城,,広島県,Hiroshima,34
castle-34-1536,鞆城,,広島県,Hiroshima,34
castle-34-1537,尾関山城,,広島県,Hiroshima,34
castle-34-1538,高杉城,,広島県,Hiroshima,34
castle-35-1539,山口城（山口藩庁）,,山口県,Yamaguchi,35
castle-35-1540,高嶺城（鴻の峰城）,,山口県,Yamaguchi,35
castle-35-1541,若山城,,山口県,Yamaguchi,35
castle-35-1542,徳山城,,山口県,Yamaguchi,35
castle-35-1543,鞍掛山城,,山口県,Yamaguchi,35
castle-35-1544,蓮華山城,,山口県,Yamaguchi,35
castle-35-1545,右田ヶ岳城,,山口県,Yamaguchi,35
castle-35-1546,岩国城,,山口県,Yamaguchi,35
castle-35-1547,須々万沼城,,山口県,Yamaguchi,35
castle-35-1548,萩城（指月城）,,山口県,Yamaguchi,35
castle-35-1549,勝山城（且山城）,,山口県,Yamaguchi,35
castle-35-1550,霜降城,,山口県,Yamaguchi,35
castle-35-1551,櫛崎城（串崎城）,,山口県,Yamaguchi,35
castle-35-1552,青山城,,山口県,Yamaguchi,35
castle-35-1553,長門城,,山口県,Yamaguchi,35
castle-35-1554,矢田城,,山口県,Yamaguchi,35
castle-35-1555,深川城,,山口県,Yamaguchi,35
castle-35-1556,青景城,,山口県,Yamaguchi,35
castle-35-1557,荒滝城,,山口県,Yamaguchi,35
castle-35-1558,賀年城（賀年勝山城）,,山口県,Yamaguchi,35
castle-35-1559,亀山城,,山口県,Yamaguchi,35
castle-36-1560,徳島城,,徳島県,Tokushima,36
castle-36-1561,一宮城,,徳島県,Tokushima,36
castle-36-1562,夷山城,,徳島県,Tokushima,36
castle-36-1563,撫養城,,徳島県,Tokushima,36
castle-36-1564,土佐泊城,,徳島県,Tokushima,36
castle-36-1565,立江城,,徳島県,Tokushima,36
castle-36-1566,牛岐城,,徳島県,Tokushima,36
castle-36-1567,川島城,,徳島県,Tokushima,36
castle-36-1568,上桜城,,徳島県,Tokushima,36
castle-36-1569,仁宇城,,徳島県,Tokushima,36
castle-36-1570,岩倉城,,徳島県,Tokushima,36
castle-36-1571,重清城,,徳島県,Tokushima,36
castle-36-1572,秋月城,,徳島県,Tokushima,36
castle-36-1573,日和佐城,,徳島県,Tokushima,36
castle-36-1574,海部城,,徳島県,Tokushima,36
castle-36-1575,勝瑞城,,徳島県,Tokushima,36
castle-36-1576,脇城,,徳島県,Tokushima,36
