spot_id,name_ja,name_en,prefecture_ja,prefecture_en,pref_id
castle-22-0919,丸子城,,静岡県,Shizuoka,22
castle-22-0920,駿府城,,静岡県,Shizuoka,22
castle-22-0921,久能城（久能山城）,,静岡県,Shizuoka,22
castle-22-0922,江尻城,,静岡県,Shizuoka,22
castle-22-0923,興津城（横山城）,,静岡県,Shizuoka,22
castle-22-0924,蒲原城,,静岡県,Shizuoka,22
castle-22-0925,大宮城（富士城）,,静岡県,Shizuoka,22
castle-22-0926,興国寺城,,静岡県,Shizuoka,22
castle-22-0927,沼津城,,静岡県,Shizuoka,22
castle-22-0928,三枚橋城,,静岡県,Shizuoka,22
castle-22-0929,長久保城,,静岡県,Shizuoka,22
castle-22-0930,葛山城,,静岡県,Shizuoka,22
castle-22-0931,深沢城,,静岡県,Shizuoka,22
castle-22-0932,韮山城（龍城）,,静岡県,Shizuoka,22
castle-22-0933,山中城,,静岡県,Shizuoka,22
castle-22-0934,深根城,,静岡県,Shizuoka,22
castle-22-0935,高谷城,,静岡県,Shizuoka,22
castle-22-0936,鎌田城,,静岡県,Shizuoka,22
castle-22-0937,下田城（鵜島城）,,静岡県,Shizuoka,22
castle-22-0938,長浜城,,静岡県,Shizuoka,22
castle-22-0939,戸倉城,,静岡県,Shizuoka,22
castle-22-0940,掛川城,,静岡県,Shizuoka,22
castle-22-0941,浜松城,,静岡県,Shizuoka,22
castle-22-0942,曳馬城,,静岡県,Shizuoka,22
castle-22-0943,高天神城,,静岡県,Shizuoka,22
castle-22-0944,二俣城,,静岡県,Shizuoka,22
castle-22-0945,天方城,,静岡県,Shizuoka,22
castle-22-0946,犬居城,,静岡県,Shizuoka,22
castle-22-0947,高根城,,静岡県,Shizuoka,22
castle-22-0948,諏訪原城,,静岡県,Shizuoka,22
castle-22-0949,井伊谷城,,静岡県,Shizuoka,22
castle-22-0950,宇津山城,,静岡県,Shizuoka,22
castle-22-0951,堀江城,,静岡県,Shizuoka,22
castle-22-0952,堀川城,,静岡県,Shizuoka,22
castle-22-0953,刑部城,,静岡県,Shizuoka,22
castle-22-0954,頭陀寺城,,静岡県,Shizuoka,22
castle-22-0955,久野城,,静岡県,Shizuoka,22
castle-22-0956,馬伏塚城,,静岡県,Shizuoka,22
castle-22-0957,横須賀城,,静岡県,Shizuoka,22
castle-22-0958,横地城,,静岡県,Shizuoka,22
castle-22-0959,小山城,,静岡県,Shizuoka,22
castle-22-0960,相良城,,静岡県,Shizuoka,22
castle-23-0961,一宮城,,愛知県,Aichi,23
castle-23-0962,犬山城（白帝城）,,愛知県,Aichi,23
castle-23-0963,今村城,,愛知県,Aichi,23
castle-23-0964,入尾城,,愛知県,Aichi,23
castle-23-0965,岩倉城,,愛知県,Aichi,23
castle-23-0966,岩崎城,,愛知県,Aichi,23
castle-23-0967,大草城,,愛知県,Aichi,23
castle-23-0969,大高城,,愛知県,Aichi,23
