spot_id,name_ja,name_en,prefecture_ja,prefecture_en,pref_id
castle-41-1727,基肄城,,佐賀県,Saga,41
castle-41-1728,須古城,,佐賀県,Saga,41
castle-41-1729,勢福寺城,,佐賀県,Saga,41
castle-41-1730,蓮池城,,佐賀県,Saga,41
castle-41-1731,朝日山城,,佐賀県,Saga,41
castle-41-1732,姉川城,,佐賀県,Saga,41
castle-41-1733,綾部城,,佐賀県,Saga,41
castle-41-1734,臥牛城,,佐賀県,Saga,41
castle-41-1735,勝尾城,,佐賀県,Saga,41
castle-41-1736,西島城,,佐賀県,Saga,41
castle-41-1737,梶峰城,,佐賀県,Saga,41
castle-41-1738,岸岳城,,佐賀県,Saga,41
castle-41-1739,獅子ヶ城,,佐賀県,Saga,41
castle-41-1740,伊万里城,,佐賀県,Saga,41
castle-41-1741,唐船城,,佐賀県,Saga,41
castle-41-1742,佐嘉飯盛城,,佐賀県,Saga,41
castle-41-1743,武雄城,,佐賀県,Saga,41
castle-41-1744,高木城,,佐賀県,Saga,41
castle-41-1745,直鳥城,,佐賀県,Saga,41
castle-41-1746,三瀬城,,佐賀県,Saga,41
castle-41-1747,蟻尾城,,佐賀県,Saga,41
castle-41-1748,与賀城,,佐賀県,Saga,41
castle-41-1749,鷲巣城,,佐賀県,Saga,41
castle-41-1750,高田城,,佐賀県,Saga,41
castle-41-1751,白虎山城,,佐賀県,Saga,41
castle-42-1752,島原城,,長崎県,Nagasaki,42
castle-42-1753,原城,,長崎県,Nagasaki,42
castle-42-1754,桟原城,,長崎県,Nagasaki,42
castle-42-1755,玖島城（大村城）,,長崎県,Nagasaki,42
castle-42-1756,厳原城,,長崎県,Nagasaki,42
castle-42-1757,金田城,,長崎県,Nagasaki,42
castle-42-1758,鶴亀城,,長崎県,Nagasaki,42
castle-42-1759,日野江城（日之江城）,,長崎県,Nagasaki,42
castle-42-1760,大垣城,,長崎県,Nagasaki,42
castle-42-1761,深江城,,長崎県,Nagasaki,42
castle-42-1762,金山城,,長崎県,Nagasaki,42
castle-42-1763,多比良城,,長崎県,Nagasaki,42
castle-42-1764,神代城,,長崎県,Nagasaki,42
castle-42-1765,鍋島陣屋,,長崎県,Nagasaki,42
castle-42-1766,守山城,,長崎県,Nagasaki,42
castle-42-1767,山田城,,長崎県,Nagasaki,42
castle-42-1768,釜蓋城,,長崎県,Nagasaki,42
castle-42-1769,里城,,長崎県,Nagasaki,42
castle-42-1770,陣笠城,,長崎県,Nagasaki,42
castle-42-1771,河原城,,長崎県,Nagasaki,42
castle-42-1772,小峰城（長崎県東彼杵郡）,,長崎県,Nagasaki,42
castle-42-1773,小峰城（長崎県佐世保市）,,長崎県,Nagasaki,42
castle-42-1774,三城城,,長崎県,Nagasaki,42
castle-42-1775,平戸城,,長崎県,Nagasaki,42
castle-42-1776,清水山城,,長崎県,Nagasaki,42
