spot_id,name_ja,name_en,prefecture_ja,prefecture_en,pref_id
castle-23-1023,田峰城,Damine Castle,愛知県,Aichi,23
castle-23-1024,寺部城 (寺部陣屋),Terabe Castle (Terabe Jinya),愛知県,Aichi,23
castle-23-1025,東条城,Tojo Castle,愛知県,Aichi,23
castle-23-1026,長篠城,Nagashino Castle,愛知県,Aichi,23
castle-23-1027,中島城,Nakajima Castle,愛知県,Aichi,23
castle-23-1028,西尾城 (西条城),Nishio Castle (Saijo Castle),愛知県,Aichi,23
castle-23-1029,二連木城,Nirengeki Castle,愛知県,Aichi,23
castle-23-1030,野田城,Noda Castle,愛知県,Aichi,23
castle-23-1031,深溝城,Fukaman Castle,愛知県,Aichi,23
castle-23-1032,牧野城,Makino Castle,愛知県,Aichi,23
castle-23-1033,真弓山城 (足助城),Mayumiyama Castle (Asuke Castle),愛知県,Aichi,23
castle-23-1034,山中城,Yamanaka Castle,愛知県,Aichi,23
castle-23-1035,吉田城 (今橋城 / 豊橋城),Yoshida Castle (Imahashi Castle / Toyohashi Castle),愛知県,Aichi,23
castle-23-1036,月ヶ谷城,Wachigaya Castle,愛知県,Aichi,23
castle-24-1037,伊勢長島城,Ise Nagashima Castle,三重県,Mie,24
castle-24-1038,亀山城,Kameyama Castle,三重県,Mie,24
castle-24-1039,伊勢上野城,Ise Ueno Castle,三重県,Mie,24
castle-24-1040,長野氏城 (中根城),Nagano-shi Castle (Nakane Castle),三重県,Mie,24
castle-24-1041,桑名城,Kuwana Castle,三重県,Mie,24
castle-24-1042,峯城,Mine Castle,三重県,Mie,24
castle-24-1043,田丸城 (玉丸城),Tamaru Castle,三重県,Mie,24
castle-24-1044,津城 (安濃津城),Tsu Castle (Anotsu Castle),三重県,Mie,24
castle-24-1045,神戸城,Kando Castle,三重県,Mie,24
castle-24-1046,戸木城,Heki Castle,三重県,Mie,24
castle-24-1047,松ヶ島城,Matsugashima Castle,三重県,Mie,24
castle-24-1048,松坂城,Matsusaka Castle,三重県,Mie,24
castle-24-1049,神山城,Koyama Castle,三重県,Mie,24
castle-24-1050,大河内城,Okochi Castle,三重県,Mie,24
castle-24-1051,霧山城,Kiriyama Castle,三重県,Mie,24
castle-24-1052,多芸城,Taki Castle,三重県,Mie,24
castle-24-1053,五ヶ所城,Gokasho Castle,三重県,Mie,24
castle-24-1054,阿坂城 (白米城 / 高城),Azaka Castle (Hakuma Castle / Taka Castle),三重県,Mie,24
castle-24-1055,枳城,Karachi Castle,三重県,Mie,24
castle-24-1056,家城城,Ieki Castle,三重県,Mie,24
castle-24-1057,伊勢高岡城,Ise Takaoka Castle,三重県,Mie,24
castle-24-1058,鳥羽城,Toba Castle,三重県,Mie,24
castle-24-1059,波切城,Nakiri Castle,三重県,Mie,24
castle-24-1060,伊賀上野城 (上野城 / 白鳳城),Iga Ueno Castle (Ueno Castle / Hakuho Castle),三重県,Mie,24
castle-24-1061,伊賀丸山城,Iga Maruyama Castle,三重県,Mie,24
castle-24-1062,比自山城,Hijiyama Castle,三重県,Mie,24
castle-24-1063,福地氏城,Fukuchi-shi Castle,三重県,Mie,24
castle-24-1064,千賀地氏城,Chigachi-shi Castle,三重県,Mie,24
castle-24-1065,伊賀柏原城 (滝野城),Iga Kashiwara Castle (Takino Castle),三重県,Mie,24
castle-24-1066,赤木城,Akagi Castle,三重県,Mie,24
castle-24-1067,中村山城,Nakamurayama Castle,三重県,Mie,24
castle-24-1068,鬼ヶ城,Onigajo Castle,三重県,Mie,24
castle-24-1069,紀伊三木城,Kii Miki Castle,三重県,Mie,24
castle-24-1070,紀伊長島城,Kii Nagashima Castle,三重県,Mie,24
castle-25-1071,彦根城,Hikone Castle,滋賀県,Shiga,25
castle-25-1072,安土城,Azuchi Castle,滋賀県,Shiga,25
