spot_id,name_ja,name_en,prefecture_ja,prefecture_en,pref_id
castle-38-1627,岡本城,Okamoto Castle,愛媛県,Ehime,38
castle-38-1628,金子山城,Kanekoyama Castle,愛媛県,Ehime,38
castle-38-1629,常盤城,Tokiwa Castle,愛媛県,Ehime,38
castle-38-1630,宇和島城,Uwajima Castle,愛媛県,Ehime,38
castle-38-1631,大洲城,Ozu Castle,愛媛県,Ehime,38
castle-38-1632,横山城,Yokoyama Castle,愛媛県,Ehime,38
castle-38-1633,花見山城,Hanamiyama Castle,愛媛県,Ehime,38
castle-38-1634,縦淵城,Tatebuchi Castle,愛媛県,Ehime,38
castle-38-1635,忽那山城,Kutsunayama Castle,愛媛県,Ehime,38
castle-38-1636,能島城,Noshima Castle,愛媛県,Ehime,38
castle-38-1637,来島城,Kurushima Castle,愛媛県,Ehime,38
castle-38-1638,石城,Ishi Castle,愛媛県,Ehime,38
castle-38-1639,法華津本城,Hoketsu Honjo,愛媛県,Ehime,38
castle-38-1640,大森城,Omori Castle,愛媛県,Ehime,38
castle-38-1641,岡崎城,Okazaki Castle,愛媛県,Ehime,38
castle-38-1642,高尾城,Takao Castle,愛媛県,Ehime,38
castle-38-1643,世田山城,Setayama Castle,愛媛県,Ehime,38
castle-38-1644,鹿嶋城,Kashima Castle,愛媛県,Ehime,38
castle-38-1645,三滝城,Mitaki Castle,愛媛県,Ehime,38
castle-38-1646,松前城,Masaki Castle,愛媛県,Ehime,38
castle-38-1647,河後森城,Kagomori Castle,愛媛県,Ehime,38
castle-38-1648,土山城,Tuchiyama Castle,愛媛県,Ehime,38
castle-38-1649,大浜城,Ohama Castle,愛媛県,Ehime,38
castle-38-1650,鷺ノ森城,Saginomori Castle,愛媛県,Ehime,38
castle-38-1651,畠山城,Hatakeyama Castle,愛媛県,Ehime,38
castle-38-1652,松葉城,Matsuba Castle,愛媛県,Ehime,38
castle-38-1653,曽根城,Sone Castle,愛媛県,Ehime,38
castle-38-1654,川之江城,Kawanoe Castle,愛媛県,Ehime,38
castle-39-1655,岡豊城,Oko Castle,高知県,Kochi,39
castle-39-1656,高知城,Kochi Castle,高知県,Kochi,39
castle-39-1657,浦戸城,Urato Castle,高知県,Kochi,39
castle-39-1658,安芸城,Aki Castle,高知県,Kochi,39
castle-39-1659,本山城,Motoyama Castle,高知県,Kochi,39
castle-39-1660,朝倉城,Asakura Castle,高知県,Kochi,39
castle-39-1661,吉良城,Kira Castle,高知県,Kochi,39
castle-39-1662,蓮池城,Hasuike Castle,高知県,Kochi,39
castle-39-1663,姫野々城,Himenono Castle,高知県,Kochi,39
castle-39-1664,中村城,Nakamura Castle,高知県,Kochi,39
castle-39-1665,久礼城,Kure Castle,高知県,Kochi,39
castle-39-1666,崎浜城,Sakihama Castle,高知県,Kochi,39
castle-39-1667,宿毛城,Sukumo Castle,高知県,Kochi,39
castle-39-1668,柏井城,Kashii Castle,高知県,Kochi,39
castle-39-1669,森城,Mori Castle,高知県,Kochi,39
castle-39-1670,大津城,Otsu Castle,高知県,Kochi,39
castle-40-1671,福岡城 (舞鶴城),Fukuoka Castle (Maizuru Castle),福岡県,Fukuoka,40
castle-40-1672,小倉城,Kokura Castle,福岡県,Fukuoka,40
castle-40-1673,久留米城,Kurume Castle,福岡県,Fukuoka,40
castle-40-1674,名島城,Najima Castle,福岡県,Fukuoka,40
castle-40-1675,岩屋城,Iwaya Castle,福岡県,Fukuoka,40
castle-40-1676,水城,Mizuki Castle,福岡県,Fukuoka,40
