spot_id,name_ja,name_en,prefecture_ja,prefecture_en,pref_id
castle-23-0970,大留城,Otome Castle,愛知県,Aichi,23
castle-23-0971,大野城,Ono Castle,愛知県,Aichi,23
castle-23-0974,緒川城,Ogawa Castle,愛知県,Aichi,23
castle-23-0975,奥城,Oku Castle,愛知県,Aichi,23
castle-23-0976,小田井城,Otai Castle,愛知県,Aichi,23
castle-23-0977,楽田城,Gakuden Castle,愛知県,Aichi,23
castle-23-0978,上菱野城,Kamihishino Castle,愛知県,Aichi,23
castle-23-0979,苅安賀城,Kariyasuka Castle,愛知県,Aichi,23
castle-23-0980,木ノ下城,Kinoshita Castle,愛知県,Aichi,23
castle-23-0981,清洲城 (清須城),Kiyosu Castle,愛知県,Aichi,23
castle-23-0982,沓掛城,Kutsukake Castle,愛知県,Aichi,23
castle-23-0983,九之坪城,Kunotsubo Castle,愛知県,Aichi,23
castle-23-0984,黒田城,Kuroda Castle,愛知県,Aichi,23
castle-23-0985,光明寺城,Komyoji Castle,愛知県,Aichi,23
castle-23-0986,小折城,Koori Castle,愛知県,Aichi,23
castle-23-0987,小牧山城,Komakiyama Castle,愛知県,Aichi,23
castle-23-0988,下大留城,Shimo-otome Castle,愛知県,Aichi,23
castle-23-0989,下之一色城,Shimonoisshiki Castle,愛知県,Aichi,23
castle-23-0990,下奈良城,Shimonara Castle,愛知県,Aichi,23
castle-23-0991,上条城,Joe Castle,愛知県,Aichi,23
castle-23-0992,勝幡城,Shobata Castle,愛知県,Aichi,23
castle-23-0993,白山城,Hakusan Castle,愛知県,Aichi,23
castle-23-0994,高田城 (河田城),Takada Castle (Kawada Castle),愛知県,Aichi,23
castle-23-0995,名古屋城 (柳ヶ城 / 金鯱城),Nagoya Castle (Yanagigajo Castle / Kinshojo Castle),愛知県,Aichi,23
castle-23-0996,那古野城,Nagoya Castle,愛知県,Aichi,23
castle-23-0997,鳴海城,Narumi Castle,愛知県,Aichi,23
castle-23-0998,西溝口城,Nishimizoguchi Castle,愛知県,Aichi,23
castle-23-0999,古渡城,Furuwatari Castle,愛知県,Aichi,23
castle-23-1000,末森城,Suemori Castle,愛知県,Aichi,23
castle-23-1001,早尾東城,Hayao-higashi Castle,愛知県,Aichi,23
castle-23-1002,守山城,Moriyama Castle,愛知県,Aichi,23
castle-23-1003,横山城,Yokoyama Castle,愛知県,Aichi,23
castle-23-1004,吉田城 (柏井城),Yoshida Castle (Kashii Castle),愛知県,Aichi,23
castle-23-1005,竜泉寺城,Ryusenji Castle,愛知県,Aichi,23
castle-23-1006,北島城,Kitajima Castle,愛知県,Aichi,23
castle-23-1007,安祥城,Anjo Castle,愛知県,Aichi,23
castle-23-1008,井田城,Ida Castle,愛知県,Aichi,23
castle-23-1009,牛久保城,Ushikubo Castle,愛知県,Aichi,23
castle-23-1010,大津城,Otsu Castle,愛知県,Aichi,23
castle-23-1011,岡崎城,Okazaki Castle,愛知県,Aichi,23
castle-23-1012,大給城,Ogyu Castle,愛知県,Aichi,23
castle-23-1013,形原城,Katahara Castle,愛知県,Aichi,23
castle-23-1014,上ノ郷城,Kaminogo Castle,愛知県,Aichi,23
castle-23-1015,亀山城 (作手城),Kameyama Castle (Tsukude Castle),愛知県,Aichi,23
castle-23-1016,刈谷城 (亀城),Kariya Castle (Kijo Castle),愛知県,Aichi,23
castle-23-1017,川口城,Kawaguchi Castle,愛知県,Aichi,23
castle-23-1018,五本松城,Gohonmatsu Castle,愛知県,Aichi,23
castle-23-1019,古宮城,Furumiya Castle,愛知県,Aichi,23
castle-23-1020,挙母城 (七州城),Koromo Castle (Shichishu Castle),愛知県,Aichi,23
castle-23-1022,田原城,Tahara Castle,愛知県,Aichi,23
