spot_id,name_ja,name_en,prefecture_ja,prefecture_en,pref_id
castle-21-0814,顔戸城,Godo Castle,岐阜県,Gifu,21
castle-21-0815,久々城,Kuki Castle,岐阜県,Gifu,21
castle-21-0816,久々利城,Kukuri Castle,岐阜県,Gifu,21
castle-21-0817,金山城,Kanayama Castle,岐阜県,Gifu,21
castle-21-0818,戸狩城,Togari Castle,岐阜県,Gifu,21
castle-21-0819,広恵寺城,Koeji Castle,岐阜県,Gifu,21
castle-21-0820,高桑城,Takakuwa Castle,岐阜県,Gifu,21
castle-21-0821,黒野城,Kurono Castle,岐阜県,Gifu,21
castle-21-0822,今城,Ima Castle,岐阜県,Gifu,21
castle-21-0823,根本城,Nemoto Castle,岐阜県,Gifu,21
castle-21-0824,池田城,Ikeda Castle,岐阜県,Gifu,21
castle-21-0825,城の坂遺跡,Shironosaka Site,岐阜県,Gifu,21
castle-21-0826,笠原城,Kasahara Castle,岐阜県,Gifu,21
castle-21-0827,妻木城,Tsumagi Castle,岐阜県,Gifu,21
castle-21-0828,細野城,Hosono Castle,岐阜県,Gifu,21
castle-21-0829,鷺山城,Sagiyama Castle,岐阜県,Gifu,21
castle-21-0830,三井城,Mitsui Castle,岐阜県,Gifu,21
castle-21-0831,山口城,Yamaguchi Castle,岐阜県,Gifu,21
castle-21-0832,篠脇城,Shinowaki Castle,岐阜県,Gifu,21
castle-21-0833,十七条城,Jushichijo Castle,岐阜県,Gifu,21
castle-21-0834,小原城,Obara Castle,岐阜県,Gifu,21
castle-21-0835,小倉山城,Ogurayama Castle,岐阜県,Gifu,21
castle-21-0836,小野城,Ono Castle,岐阜県,Gifu,21
castle-21-0837,迫間城,Hazama Castle,岐阜県,Gifu,21
castle-21-0838,八幡山城,Hachimanyama Castle,岐阜県,Gifu,21
castle-21-0839,小里城,Ozato Castle,岐阜県,Gifu,21
castle-21-0840,和知城,Wachi Castle,岐阜県,Gifu,21
castle-21-0841,鉈尾山城,Nataboyama Castle,岐阜県,Gifu,21
castle-21-0842,松尾山城,Matsuoyama Castle,岐阜県,Gifu,21
castle-21-0843,田口城,Taguchi Castle,岐阜県,Gifu,21
castle-21-0844,玉城,Tama Castle,岐阜県,Gifu,21
castle-21-0845,大垣城,Ogaki Castle,岐阜県,Gifu,21
castle-21-0846,上茜部城,Kamiakanabe Castle,岐阜県,Gifu,21
castle-21-0847,跡部城,Atobe Castle,岐阜県,Gifu,21
castle-21-0848,川手城,Kawate Castle,岐阜県,Gifu,21
castle-21-0849,川田城,Kawada Castle,岐阜県,Gifu,21
castle-21-0850,曽根城,Sone Castle,岐阜県,Gifu,21
castle-21-0851,太平城,Taihei Castle,岐阜県,Gifu,21
castle-21-0852,大桑城,Ogawa Castle,岐阜県,Gifu,21
castle-21-0853,大森城,Omori Castle,岐阜県,Gifu,21
castle-21-0854,竹ヶ鼻城,Takegahana Castle,岐阜県,Gifu,21
castle-21-0855,長山城,Nagayama Castle,岐阜県,Gifu,21
castle-21-0856,長森城,Nagamori Castle,岐阜県,Gifu,21
castle-21-0857,椎倉城,Shiikura Castle,岐阜県,Gifu,21
castle-21-0858,鶴ヶ城,Tsuruga Castle,岐阜県,Gifu,21
castle-21-0859,赤谷山城,Akayayama Castle,岐阜県,Gifu,21
castle-21-0860,東殿山城,Higashidono Castle,岐阜県,Gifu,21
castle-21-0861,小島城,Kojima Castle,岐阜県,Gifu,21
castle-21-0862,堂洞城,Dodo Castle,岐阜県,Gifu,21
castle-21-0863,八神城,Yagami Castle,岐阜県,Gifu,21
