spot_id,name_ja,name_en,prefecture_ja,prefecture_en,pref_id
castle-33-1477,下津井城,,岡山県,Okayama,33
castle-33-1478,福山城,,岡山県,Okayama,33
castle-33-1479,庭瀬城,,岡山県,Okayama,33
castle-33-1480,撫川城,,岡山県,Okayama,33
castle-33-1481,鴨山城,,岡山県,Okayama,33
castle-33-1482,竜王山城,,岡山県,Okayama,33
castle-33-1483,青佐山城,,岡山県,Okayama,33
castle-33-1484,佐井田城,,岡山県,Okayama,33
castle-33-1485,茨城- 備後国にあるとの説もあり。,,岡山県,Okayama,33
castle-34-1486,広島城（鯉城）,,広島県,Hiroshima,34
castle-34-1487,亀居城,,広島県,Hiroshima,34
castle-34-1488,吉田郡山城,,広島県,Hiroshima,34
castle-34-1489,宮尾城,,広島県,Hiroshima,34
castle-34-1490,鏡山城,,広島県,Hiroshima,34
castle-34-1491,桂城,,広島県,Hiroshima,34
castle-34-1492,鈴尾城,,広島県,Hiroshima,34
castle-34-1493,己斐城,,広島県,Hiroshima,34
castle-34-1494,五龍城,,広島県,Hiroshima,34
castle-34-1495,御薗宇城,,広島県,Hiroshima,34
castle-34-1496,高山城,,広島県,Hiroshima,34
castle-34-1497,佐東銀山城（銀山城）,,広島県,Hiroshima,34
castle-34-1498,桜尾城,,広島県,Hiroshima,34
castle-34-1499,三入高松城,,広島県,Hiroshima,34
castle-34-1500,小倉山城,,広島県,Hiroshima,34
castle-34-1501,新宮城,,広島県,Hiroshima,34
castle-34-1502,新高山城,,広島県,Hiroshima,34
castle-34-1503,仁保城,,広島県,Hiroshima,34
castle-34-1504,水晶城,,広島県,Hiroshima,34
castle-34-1505,曽場ヶ城,,広島県,Hiroshima,34
castle-34-1506,草津城,,広島県,Hiroshima,34
castle-34-1507,多治比猿掛城,,広島県,Hiroshima,34
castle-34-1508,鳥籠山城,,広島県,Hiroshima,34
castle-34-1509,槌山城,,広島県,Hiroshima,34
castle-34-1510,頭崎城,,広島県,Hiroshima,34
castle-34-1511,日野山城,,広島県,Hiroshima,34
castle-34-1512,白山城,,広島県,Hiroshima,34
castle-34-1513,八木城,,広島県,Hiroshima,34
castle-34-1514,八条原城,,広島県,Hiroshima,34
castle-34-1515,米山城,,広島県,Hiroshima,34
castle-34-1516,木村城,,広島県,Hiroshima,34
castle-34-1517,矢野城（保木城）,,広島県,Hiroshima,34
castle-34-1518,福山城（葦陽城・久松城）,,広島県,Hiroshima,34
castle-34-1519,稲村山城,,広島県,Hiroshima,34
castle-34-1520,茨城,,広島県,Hiroshima,34
castle-34-1521,旗返山城,,広島県,Hiroshima,34
castle-34-1522,亀山城,,広島県,Hiroshima,34
castle-34-1523,九鬼城,,広島県,Hiroshima,34
castle-34-1524,五品嶽城,,広島県,Hiroshima,34
castle-34-1525,甲山城,,広島県,Hiroshima,34
castle-34-1526,桜山城,,広島県,Hiroshima,34
