spot_id,name_ja,name_en,prefecture_ja,prefecture_en,pref_id
castle-30-1275,雑賀城,Saika Castle,和歌山県,Wakayama,30
castle-30-1276,雑賀崎城,Saikazaki Castle,和歌山県,Wakayama,30
castle-30-1277,岡山城,Okayama Castle,和歌山県,Wakayama,30
castle-30-1278,中津城,Nakatsu Castle,和歌山県,Wakayama,30
castle-30-1279,中野城,Nakano Castle,和歌山県,Wakayama,30
castle-30-1280,秋月城,Akizuki Castle,和歌山県,Wakayama,30
castle-30-1281,木本城,Kimoto Castle,和歌山県,Wakayama,30
castle-30-1282,和佐山城,Wasayama Castle,和歌山県,Wakayama,30
castle-30-1283,根来城,Negoro Castle,和歌山県,Wakayama,30
castle-30-1284,猿岡山城,Saruokayama Castle,和歌山県,Wakayama,30
castle-30-1285,田辺城,Tanabe Castle,和歌山県,Wakayama,30
castle-30-1286,衣笠城,Kinugasa Castle,和歌山県,Wakayama,30
castle-30-1287,鶴ヶ城,Tsuruga Castle,和歌山県,Wakayama,30
castle-30-1288,湯浅城,Yuasa Castle,和歌山県,Wakayama,30
castle-30-1289,広保山城,Hiroboyama Castle,和歌山県,Wakayama,30
castle-30-1290,鳥屋城,Toya Castle,和歌山県,Wakayama,30
castle-30-1291,平須賀城,Hirasuka Castle,和歌山県,Wakayama,30
castle-30-1292,龍松山城,Ryushozan Castle,和歌山県,Wakayama,30
castle-30-1293,手取城,Tedori Castle,和歌山県,Wakayama,30
castle-30-1294,亀山城 (湯川城 / 丸山城),Kameyama Castle (Yukawa Castle / Maruyama Castle),和歌山県,Wakayama,30
castle-30-1295,安宅城,Ataka Castle,和歌山県,Wakayama,30
castle-30-1296,虎城山城,Kojo-san Castle,和歌山県,Wakayama,30
castle-30-1297,長藪城,Nagayabu Castle,和歌山県,Wakayama,30
castle-30-1298,銭坂城,Zenzaka Castle,和歌山県,Wakayama,30
castle-30-1299,貴志城,Kishi Castle,和歌山県,Wakayama,30
castle-31-1300,鳥取城 (久松城),Tottori Castle (Hisamatsu Castle),鳥取県,Tottori,31
castle-31-1301,丸山城,Maruyama Castle,鳥取県,Tottori,31
castle-31-1303,岩崎城,Iwasaki Castle,鳥取県,Tottori,31
castle-31-1304,雁金山城,Kariganeyama Castle,鳥取県,Tottori,31
castle-31-1305,桐山城,Kiriyama Castle,鳥取県,Tottori,31
castle-31-1306,景石城,Kageishi Castle,鳥取県,Tottori,31
castle-31-1307,山崎城,Yamazaki Castle,鳥取県,Tottori,31
castle-31-1308,市場城,Ichiba Castle,鳥取県,Tottori,31
castle-31-1309,私部城,Kisabe Castle,鳥取県,Tottori,31
castle-31-1310,鹿野城,Shikano Castle,鳥取県,Tottori,31
castle-31-1311,蛇山城,Hebiyama Castle,鳥取県,Tottori,31
castle-31-1312,若桜鬼ヶ城,Wakasa Onigajo Castle,鳥取県,Tottori,31
castle-31-1313,新山城,Shin-yama Castle,鳥取県,Tottori,31
castle-31-1314,大崎城,Osaki Castle,鳥取県,Tottori,31
castle-31-1315,布勢天神山城,Fuse Tenjinyama Castle,鳥取県,Tottori,31
castle-31-1316,道竹城,Dojuku Castle,鳥取県,Tottori,31
castle-31-1317,二上山城,Futagamiyama Castle,鳥取県,Tottori,31
castle-31-1319,防己尾城,Tsuzuo Castle,鳥取県,Tottori,31
castle-31-1320,妙見山城,Myokenyama Castle,鳥取県,Tottori,31
castle-31-1321,鵯尾城,Hiyodorio Castle,鳥取県,Tottori,31
castle-31-1322,宇部山五本松城,Ubeyama Gohonmatsu Castle,鳥取県,Tottori,31
castle-31-1323,雨滝七曲城,Amedaki Nanamagari Castle,鳥取県,Tottori,31
castle-31-1324,奥崎丸尾城,Okuzaki Maruo Castle,鳥取県,Tottori,31
castle-31-1325,奥谷城,Okutani Castle,鳥取県,Tottori,31
castle-31-1326,岡崎神社所在古城,Okazaki Shrine Kojo,鳥取県,Tottori,31
