spot_id,name_ja,name_en,prefecture_ja,prefecture_en,pref_id
castle-15-0559,津川城（麒麟山城）,,新潟県,Niigata,15
castle-15-0560,赤谷城,,新潟県,Niigata,15
castle-15-0561,五十公野城,,新潟県,Niigata,15
castle-15-0562,箕冠城,,新潟県,Niigata,15
castle-15-0563,本与板城,,新潟県,Niigata,15
castle-15-0564,与板城（直江城・直江山城）,,新潟県,Niigata,15
castle-15-0565,与板陣屋（与板城）,,新潟県,Niigata,15
castle-15-0566,赤田城,,新潟県,Niigata,15
castle-15-0567,新津城,,新潟県,Niigata,15
castle-15-0568,田中城,,新潟県,Niigata,15
castle-15-0569,鮫ヶ尾城,,新潟県,Niigata,15
castle-15-0570,坂戸城,,新潟県,Niigata,15
castle-15-0571,平林城,,新潟県,Niigata,15
castle-15-0572,雁金城,,新潟県,Niigata,15
castle-15-0573,安田城,,新潟県,Niigata,15
castle-15-0575,天神山城,,新潟県,Niigata,15
castle-15-0576,長峰城,,新潟県,Niigata,15
castle-15-0577,羽茂城,,新潟県,Niigata,15
castle-15-0578,雑太城,,新潟県,Niigata,15
castle-15-0579,新穂城,,新潟県,Niigata,15
castle-15-0580,河原田城（獅子ヶ城）,,新潟県,Niigata,15
castle-16-0581,富山城,,富山県,Toyama,16
castle-16-0582,阿尾城,,富山県,Toyama,16
castle-16-0583,安楽寺城,,富山県,Toyama,16
castle-16-0584,安田城,,富山県,Toyama,16
castle-16-0585,安養寺城,,富山県,Toyama,16
castle-16-0586,井口城,,富山県,Toyama,16
castle-16-0587,井波城,,富山県,Toyama,16
castle-16-0588,一乗寺城,,富山県,Toyama,16
castle-16-0589,猿倉城,,富山県,Toyama,16
castle-16-0590,鴨城,,富山県,Toyama,16
castle-16-0591,岩木城,,富山県,Toyama,16
castle-16-0592,願海寺城,,富山県,Toyama,16
castle-16-0593,宮崎城,,富山県,Toyama,16
castle-16-0594,弓庄城,,富山県,Toyama,16
castle-16-0595,松倉城,,富山県,Toyama,16
castle-16-0596,魚津城,,富山県,Toyama,16
castle-16-0597,天神山城,,富山県,Toyama,16
castle-16-0598,源氏ヶ峰城,,富山県,Toyama,16
castle-16-0599,古国府城,,富山県,Toyama,16
castle-16-0600,御峰城（土山御坊）,,富山県,Toyama,16
castle-16-0601,今石動城,,富山県,Toyama,16
castle-16-0602,今泉城,,富山県,Toyama,16
castle-16-0603,守山城,,富山県,Toyama,16
castle-16-0604,増山城,,富山県,Toyama,16
castle-16-0605,小出城,,富山県,Toyama,16
castle-16-0606,庄ノ城（壇城）,,富山県,Toyama,16
castle-16-0607,上見城,,富山県,Toyama,16
castle-16-0608,城生城,,富山県,Toyama,16
castle-16-0609,高岡城,,富山県,Toyama,16
