spot_id,name_ja,name_en,prefecture_ja,prefecture_en,pref_id
castle-08-0253,木原城,,茨城県,Ibaraki,8
castle-08-0254,月居城,,茨城県,Ibaraki,8
castle-08-0255,東林寺城,,茨城県,Ibaraki,8
castle-08-0256,野口城,,茨城県,Ibaraki,8
castle-08-0257,真壁城,,茨城県,Ibaraki,8
castle-08-0258,松岡城,,茨城県,Ibaraki,8
castle-08-0259,水海城,,茨城県,Ibaraki,8
castle-08-0260,結城城,,茨城県,Ibaraki,8
castle-08-0261,依上城,,茨城県,Ibaraki,8
castle-08-0262,今泉城,,茨城県,Ibaraki,8
castle-08-0263,守谷城,,茨城県,Ibaraki,8
castle-08-0264,馴馬城,,茨城県,Ibaraki,8
castle-08-0265,龍ケ崎城,,茨城県,Ibaraki,8
castle-08-0266,今城,,茨城県,Ibaraki,8
castle-08-0268,大木城,,茨城県,Ibaraki,8
castle-09-0269,宇都宮城,,栃木県,Tochigi,9
castle-09-0270,飛山城,,栃木県,Tochigi,9
castle-09-0271,多気城,,栃木県,Tochigi,9
castle-09-0272,徳次郎城,,栃木県,Tochigi,9
castle-09-0273,犬飼城,,栃木県,Tochigi,9
castle-09-0274,真岡城,,栃木県,Tochigi,9
castle-09-0275,岡本城,,栃木県,Tochigi,9
castle-09-0276,西明寺城,,栃木県,Tochigi,9
castle-09-0277,多功城,,栃木県,Tochigi,9
castle-09-0278,児山城,,栃木県,Tochigi,9
castle-09-0279,茂木城,,栃木県,Tochigi,9
castle-09-0280,籠谷城,,栃木県,Tochigi,9
castle-09-0281,八木岡城,,栃木県,Tochigi,9
castle-09-0282,生田目城,,栃木県,Tochigi,9
castle-09-0283,中村城,,栃木県,Tochigi,9
castle-09-0284,古山城,,栃木県,Tochigi,9
castle-09-0285,勝山城,,栃木県,Tochigi,9
castle-09-0286,鹿沼城,,栃木県,Tochigi,9
castle-09-0287,壬生城,,栃木県,Tochigi,9
castle-09-0288,小山城,,栃木県,Tochigi,9
castle-09-0289,鷲城,,栃木県,Tochigi,9
castle-09-0290,中久喜城,,栃木県,Tochigi,9
castle-09-0291,羽生田城,,栃木県,Tochigi,9
castle-09-0292,唐沢山城,,栃木県,Tochigi,9
castle-09-0293,佐野城,,栃木県,Tochigi,9
castle-09-0294,足利城,,栃木県,Tochigi,9
castle-09-0295,皆川城,,栃木県,Tochigi,9
castle-09-0296,栃木城,,栃木県,Tochigi,9
castle-09-0297,川崎城,,栃木県,Tochigi,9
castle-09-0298,矢板城,,栃木県,Tochigi,9
castle-09-0299,玉生城,,栃木県,Tochigi,9
castle-09-0300,松ヶ嶺城,,栃木県,Tochigi,9
castle-09-0301,山田城,,栃木県,Tochigi,9
castle-09-0302,伊佐野城,,栃木県,Tochigi,9
castle-09-0303,喜連川城,,栃木県,Tochigi,9
